日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20220625,00105001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル亀戸,,,,,,124574.0000,対象外,0.0000,
20220625,00105001,,,,,,,,,,,,,,,,未収入金,10245,,,,ベンダー部門,その他,,,,,2100.0000,対象外,0.0000,出納:Sカフェ社販売上
20220625,00105001,,,,,,,,,,,,,,,,仮受金,42060,,,,ベンダー部門,Ｓ･Ｃａｆｅチケット                                             ,,,,,4500.0000,対象外,0.0000,出納:亀戸チケット販売分
20220625,00105001,,,,,,,,,,,,,,,,雑収入,87020,,,,スパークル亀戸,コインロッカー使用料,,,,,52300.0000,課対仕入10%,4754.0000,出納:ロッカー代
20220625,00105001,,,,,,,,,,,,,,,,不課税雑収入,87025,,,,スパークル亀戸,拾得金,,,,,1473.0000,対象外,0.0000,出納:雑収入
20220625,00105001,,小口現金,10020,,,,スパークル亀戸,,,,,,60373.0000,対象外,0.0000,,,,,,,,,,,,,,,
20220625,00105001,,事務消耗品費,86100,,,,スパークル亀戸,備品,,,,,19510.0000,課対仕入10%,1773.0000,,,,,,,,,,,,,,,出納:ウーハーＣＤシステム
20220625,00105001,,事務消耗品費,86100,,,,スパークル亀戸,制服代,,,,,3990.0000,課対仕入10%,362.0000,,,,,,,,,,,,,,,出納:制服代
20220625,00105001,,事務消耗品費,86100,,,,スパークル亀戸,パチンコ部品,,,,,29370.0000,課対仕入10%,2670.0000,,,,,,,,,,,,,,,出納:源さん　チャンスボタン
20220625,00105001,,旅費交通費,86110,,,,スパークル亀戸,交通機関,,,,,1060.0000,課対仕入10%,96.0000,,,,,,,,,,,,,,,出納:タクシー代　6/7　（入替作業　山田IS）
20220625,00105001,,販売促進費,86145,,,,スパークル亀戸,販促物,,,,,57844.0000,課対仕入10%,5258.0000,,,,,,,,,,,,,,,出納:季節装飾
20220625,00105001,,教育費,86260,,,,パーラー営業部,表彰・インセンティブ,,,,,2000.0000,課対仕入10%,181.0000,,,,,,,,,,,,,,,出納:派遣社員インセンティブ
20220625,00105001,,非課税支払手数料,86303,,,,スパークル亀戸,各種手数料（官公庁）,,,,,10800.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請
