日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20231231,00105101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル亀戸,,,,,,250000.0000,対象外,0.0000,出納:小口現金
20231231,00105101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル亀戸,,,,,,116952.0000,対象外,0.0000,
20231231,00105101,,,,,,,,,,,,,,,,不課税雑収入,87025,,,,スパークル亀戸,拾得金,,,,,8000.0000,対象外,0.0000,出納:拾得戻り金
20231231,00105101,,小口現金,10020,,,,スパークル亀戸,,,,,,258000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20231231,00105101,,事務消耗品費,86100,,,,スパークル亀戸,備品,,,,,3273.0000,課対仕入10%,297.0000,,,,,,,,,,,,,,,出納:南京錠他
20231231,00105101,,事務消耗品費,86100,,,,スパークル亀戸,パチンコ部品,,,,,6600.0000,課対仕入10%,600.0000,,,,,,,,,,,,,,,出納:部品運賃
20231231,00105101,,旅費交通費,86110,,,,スパークル亀戸,交通機関,,,,,5164.0000,課対仕入10%,465.0000,,,,,,,,,,,,,,,出納:セミナー交通費
20231231,00105101,,販売促進費,86145,,,,スパークル亀戸,個店イベント,,,,,64426.0000,課対仕入10%,5856.0000,,,,,,,,,,,,,,,出納:総付景品（干支タオル）
20231231,00105101,,会議費,86290,,,,スパークル亀戸,会場代,,,,,8200.0000,課対仕入10%,745.0000,,,,,,,,,,,,,,,出納:接客研修会会場費
20231231,00105101,,非課税支払手数料,86303,,,,スパークル亀戸,各種手数料（官公庁）,,,,,28440.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替・認定申請手数料
20231231,00105101,,運賃荷造費,86340,,,,スパークル亀戸,配送費・運賃,,,,,849.0000,課対仕入10%,77.0000,,,,,,,,,,,,,,,出納:12月分運賃
