日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240625,00105001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル亀戸,,,,,,87493.0000,対象外,0.0000,
20240625,00105001,,,,,,,,,,,,,,,,不課税雑収入,87025,,,,スパークル亀戸,拾得金,,,,,4000.0000,対象外,0.0000,出納:拾得金戻り金
20240625,00105001,,小口現金,10020,,,,スパークル亀戸,,,,,,4000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20240625,00105001,,事務消耗品費,86100,,,,スパークル亀戸,備品,,,,,16111.0000,課対仕入10%,1464.0000,,,,,,,,,,,,,,,出納:水切りネット
20240625,00105001,,事務消耗品費,86100,,,,スパークル亀戸,制服代,,,,,7242.0000,課対仕入10%,657.0000,,,,,,,,,,,,,,,出納:制服代（ズボン）
20240625,00105001,,旅費交通費,86110,,,,スパークル亀戸,交通機関,,,,,11558.0000,課対仕入10%,1048.0000,,,,,,,,,,,,,,,出納:深夜作業交通費（山田IS)
20240625,00105001,,旅費交通費,86110,,,,スパークル亀戸,宿泊代,,,,,34292.0000,課対仕入10%,3117.0000,,,,,,,,,,,,,,,出納:宿泊料金前払い（榎本副店長）
20240625,00105001,,支払手数料,86300,,,,スパークル亀戸,その他,,,,,1000.0000,課対仕入10%,90.0000,,,,,,,,,,,,,,,出納:証明写真代
20240625,00105001,,非課税支払手数料,86303,,,,スパークル亀戸,各種手数料（官公庁）,,,,,16060.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:身分証明書書、住民票
20240625,00105001,,運賃荷造費,86340,,,,スパークル亀戸,配送費・運賃,,,,,1230.0000,課対仕入10%,111.0000,,,,,,,,,,,,,,,出納:宅配代
