日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20221130,00105101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル亀戸,,,,,,122450.0000,対象外,0.0000,
20221130,00105101,,,,,,,,,,,,,,,,不課税雑収入,87025,,,,スパークル亀戸,拾得金,,,,,28000.0000,対象外,0.0000,出納:拾得金
20221130,00105101,,小口現金,10020,,,,スパークル亀戸,,,,,,28000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20221130,00105101,,事務消耗品費,86100,,,,スパークル亀戸,備品,,,,,17197.0000,課対仕入10%,1562.0000,,,,,,,,,,,,,,,出納:キーホルダー
20221130,00105101,,事務消耗品費,86100,,,,スパークル亀戸,制服代,,,,,22583.0000,課対仕入10%,2053.0000,,,,,,,,,,,,,,,出納:制服代
20221130,00105101,,事務消耗品費,86100,,,,スパークル亀戸,パチンコ部品,,,,,1210.0000,課対仕入10%,110.0000,,,,,,,,,,,,,,,出納:PA海ジャパン　部品
20221130,00105101,,旅費交通費,86110,,,,スパークル亀戸,交通機関,,,,,2106.0000,課対仕入10%,191.0000,,,,,,,,,,,,,,,出納:タクシー代（山田IS　入替作業）
20221130,00105101,,販売促進費,86145,,,,スパークル亀戸,個店イベント,,,,,28440.0000,課対仕入10%,2585.0000,,,,,,,,,,,,,,,出納:総付景品
20221130,00105101,,非課税支払手数料,86303,,,,スパークル亀戸,各種手数料（官公庁）,,,,,32280.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請
20221130,00105101,,運賃荷造費,86340,,,,スパークル亀戸,配送費・運賃,,,,,18634.0000,課対仕入10%,1694.0000,,,,,,,,,,,,,,,出納:11月分運賃
