日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240831,00105101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル亀戸,,,,,,56922.0000,対象外,0.0000,
20240831,00105101,,,,,,,,,,,,,,,,預り金,42050,,,,人事総務課,その他,,,,,9438.0000,対象外,0.0000,出納:若月直子オプション代
20240831,00105101,,小口現金,10020,,,,スパークル亀戸,,,,,,9438.0000,対象外,0.0000,,,,,,,,,,,,,,,
20240831,00105101,,仮払金,10250,,,,スパークル亀戸,その他,,,,,3000.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:Amazonギフトカード（音源用）
20240831,00105101,,事務消耗品費,86100,,,,スパークル亀戸,制服代,,,,,6082.0000,課対仕入10%,552.0000,,,,,,,,,,,,,,,出納:制服キュロット×2着
20240831,00105101,,旅費交通費,86110,,,,スパークル亀戸,交通機関,,,,,4790.0000,課対仕入10%,432.0000,,,,,,,,,,,,,,,出納:入替作業交通費（山田IS)
20240831,00105101,,販売促進費,86145,,,,スパークル亀戸,個店イベント,,,,,23800.0000,課対仕入10%,2163.0000,,,,,,,,,,,,,,,出納:総付景品
20240831,00105101,,教育費,86260,,,,スパークル亀戸,セミナー・研修・受験費用,,,,,1600.0000,課対仕入10%,145.0000,,,,,,,,,,,,,,,出納:甲種防火管理者再講習
20240831,00105101,,非課税支払手数料,86303,,,,スパークル亀戸,各種手数料（官公庁）,,,,,15140.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請手数料
20240831,00105101,,運賃荷造費,86340,,,,スパークル亀戸,配送費・運賃,,,,,2510.0000,課対仕入10%,228.0000,,,,,,,,,,,,,,,出納:セプトン着払い
