日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20230930,00105101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル亀戸,,,,,,104933.0000,対象外,0.0000,
20230930,00105101,,,,,,,,,,,,,,,,預り金,42050,,,,人事総務部,その他,,,,,18070.0000,対象外,0.0000,出納:健康診断オプション代（小野寺さん）
20230930,00105101,,小口現金,10020,,,,スパークル亀戸,,,,,,18070.0000,対象外,0.0000,,,,,,,,,,,,,,,
20230930,00105101,,事務消耗品費,86100,,,,スパークル亀戸,備品,,,,,8230.0000,課対仕入10%,748.0000,,,,,,,,,,,,,,,出納:スタンド灰皿
20230930,00105101,,事務消耗品費,86100,,,,スパークル亀戸,制服代,,,,,35385.0000,課対仕入10%,3216.0000,,,,,,,,,,,,,,,出納:制服ズボン×2枚
20230930,00105101,,旅費交通費,86110,,,,スパークル亀戸,交通機関,,,,,5928.0000,課対仕入10%,537.0000,,,,,,,,,,,,,,,出納:本社までの交通費
20230930,00105101,,販売促進費,86145,,,,スパークル亀戸,配布用販促物,,,,,32692.0000,課対仕入10%,2972.0000,,,,,,,,,,,,,,,出納:スクエアティッシュ（代引き）
20230930,00105101,,販売促進費,86145,,,,スパークル亀戸,販促物,,,,,440.0000,課対仕入10%,40.0000,,,,,,,,,,,,,,,出納:販促用DVD
20230930,00105101,,衛生費,86190,,,,スパークル亀戸,清掃用品・衛生用品,,,,,440.0000,課対仕入10%,40.0000,,,,,,,,,,,,,,,出納:清掃用トング×4本
20230930,00105101,,非課税支払手数料,86303,,,,スパークル亀戸,各種手数料（官公庁）,,,,,19500.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替・認定申請手数料
20230930,00105101,,運賃荷造費,86340,,,,スパークル亀戸,配送費・運賃,,,,,2318.0000,課対仕入10%,210.0000,,,,,,,,,,,,,,,出納:月度請求
