日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20230731,00105101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル亀戸,,,,,,35245.0000,対象外,0.0000,
20230731,00105101,,,,,,,,,,,,,,,,不課税雑収入,87025,,,,スパークル亀戸,拾得金,,,,,10000.0000,対象外,0.0000,出納:拾得金（戻り金）
20230731,00105101,,小口現金,10020,,,,スパークル亀戸,,,,,,10000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20230731,00105101,,事務消耗品費,86100,,,,スパークル亀戸,制服代,,,,,4195.0000,課対仕入10%,381.0000,,,,,,,,,,,,,,,出納:制服代
20230731,00105101,,旅費交通費,86110,,,,スパークル亀戸,交通機関,,,,,5356.0000,課対仕入10%,485.0000,,,,,,,,,,,,,,,出納:展示会交通費
20230731,00105101,,販売促進費,86145,,,,スパークル亀戸,アメニティ用品,,,,,3580.0000,課対仕入10%,325.0000,,,,,,,,,,,,,,,出納:貸出用クッション
20230731,00105101,,販売促進費,86145,,,,スパークル亀戸,販促物,,,,,330.0000,課対仕入10%,30.0000,,,,,,,,,,,,,,,出納:放映用DVD
20230731,00105101,,非課税支払手数料,86303,,,,スパークル亀戸,各種手数料（官公庁）,,,,,13300.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請手数料
20230731,00105101,,雑費,86310,,,,スパークル亀戸,その他,,,,,756.0000,課対仕入10%,68.0000,,,,,,,,,,,,,,,出納:スタッフ用塩飴（熱中症予防）
20230731,00105101,,運賃荷造費,86340,,,,スパークル亀戸,配送費・運賃,,,,,7728.0000,課対仕入10%,701.0000,,,,,,,,,,,,,,,出納:書類運賃
