日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20230131,00105101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル亀戸,,,,,,148820.0000,対象外,0.0000,
20230131,00105101,,,,,,,,,,,,,,,,未収入金,10245,,,,スパークル亀戸,その他,,,,,750.0000,対象外,0.0000,出納:Ｓカフェ社販売上
20230131,00105101,,,,,,,,,,,,,,,,仮受金,42060,,,,スパークル亀戸,Ｓ･Ｃａｆｅチケット                                             ,,,,,7500.0000,対象外,0.0000,出納:チケット販売
20230131,00105101,,,,,,,,,,,,,,,,雑収入,87020,,,,スパークル亀戸,コインロッカー使用料,,,,,61900.0000,課対仕入10%,5627.0000,出納:ロッカー売上
20230131,00105101,,,,,,,,,,,,,,,,不課税雑収入,87025,,,,スパークル亀戸,拾得金,,,,,2162.0000,対象外,0.0000,出納:雑収入
20230131,00105101,,小口現金,10020,,,,スパークル亀戸,,,,,,72312.0000,対象外,0.0000,,,,,,,,,,,,,,,
20230131,00105101,,事務消耗品費,86100,,,,スパークル亀戸,備品,,,,,2519.0000,課対仕入10%,229.0000,,,,,,,,,,,,,,,出納:カーペット用接着剤
20230131,00105101,,事務消耗品費,86100,,,,スパークル亀戸,制服代,,,,,7980.0000,課対仕入10%,725.0000,,,,,,,,,,,,,,,出納:制服代（2着）
20230131,00105101,,旅費交通費,86110,,,,スパークル亀戸,交通機関,,,,,10144.0000,課対仕入10%,917.0000,,,,,,,,,,,,,,,出納:亀戸⇔府中（1/19　大田　研修）
20230131,00105101,,販売促進費,86145,,,,スパークル亀戸,アメニティ用品,,,,,3069.0000,課対仕入10%,279.0000,,,,,,,,,,,,,,,出納:雨の日タオル
20230131,00105101,,販売促進費,86145,,,,スパークル亀戸,販促物,,,,,550.0000,課対仕入10%,50.0000,,,,,,,,,,,,,,,出納:販促用DVD
20230131,00105101,,租税公課,86170,,,,スパークル亀戸,収入印紙,,,,,1200.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:登記用印紙
20230131,00105101,,諸会費,86240,,,,スパークル亀戸,,,,,,10000.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:令和5年　賀詞交歓会費
20230131,00105101,,教育費,86260,,,,スパークル亀戸,セミナー受講費,,,,,1400.0000,課対仕入10%,127.0000,,,,,,,,,,,,,,,出納:甲種防災管理講習教材費
20230131,00105101,,非課税支払手数料,86303,,,,スパークル亀戸,各種手数料（官公庁）,,,,,51520.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請
20230131,00105101,,雑費,86310,,,,スパークル亀戸,その他,,,,,2000.0000,課対仕入10%,181.0000,,,,,,,,,,,,,,,出納:写真
20230131,00105101,,雑費,86310,,,,パーラー営業部,その他,,,,,54000.0000,課対仕入10%,4908.0000,,,,,,,,,,,,,,,出納:1/1お弁当代（18名）
20230131,00105101,,運賃荷造費,86340,,,,スパークル亀戸,配送費・運賃,,,,,4438.0000,課対仕入10%,403.0000,,,,,,,,,,,,,,,出納:宅急便　書類
