日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20220925,00105001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル亀戸,,,,,,142060.0000,対象外,0.0000,
20220925,00105001,,,,,,,,,,,,,,,,未収入金,10245,,,,ベンダー部門,その他,,,,,2700.0000,対象外,0.0000,出納:Sカフェ社販売上
20220925,00105001,,,,,,,,,,,,,,,,仮受金,42060,,,,ベンダー部門,Ｓ･Ｃａｆｅチケット                                             ,,,,,3000.0000,対象外,0.0000,出納:亀戸チケット販売分
20220925,00105001,,,,,,,,,,,,,,,,雑収入,87020,,,,スパークル亀戸,コインロッカー使用料,,,,,51300.0000,課対仕入10%,4663.0000,出納:ロッカー売上
20220925,00105001,,,,,,,,,,,,,,,,不課税雑収入,87025,,,,スパークル亀戸,拾得金,,,,,13252.0000,対象外,0.0000,出納:雑収入
20220925,00105001,,小口現金,10020,,,,スパークル亀戸,,,,,,70252.0000,対象外,0.0000,,,,,,,,,,,,,,,
20220925,00105001,,事務消耗品費,86100,,,,スパークル亀戸,事務用品,,,,,550.0000,課対仕入10%,50.0000,,,,,,,,,,,,,,,出納:入金伝票他
20220925,00105001,,事務消耗品費,86100,,,,スパークル亀戸,制服代,,,,,18716.0000,課対仕入10%,1701.0000,,,,,,,,,,,,,,,出納:制服代
20220925,00105001,,事務消耗品費,86100,,,,スパークル亀戸,スロット部品,,,,,1980.0000,課対仕入10%,180.0000,,,,,,,,,,,,,,,出納:ﾌﾟﾗｸﾞ付きﾏﾙﾁｺｱ光ｹｰﾌﾞﾙ
20220925,00105001,,旅費交通費,86110,,,,スパークル亀戸,交通機関,,,,,1986.0000,課対仕入10%,180.0000,,,,,,,,,,,,,,,出納:タクシー代　9/5（山田IS　入替作業）
20220925,00105001,,販売促進費,86145,,,,スパークル亀戸,配布用販促物,,,,,26048.0000,課対仕入10%,2368.0000,,,,,,,,,,,,,,,出納:ポケットティッシュ
20220925,00105001,,販売促進費,86145,,,,スパークル亀戸,個店イベント,,,,,28440.0000,課対仕入10%,2585.0000,,,,,,,,,,,,,,,出納:総付景品
20220925,00105001,,販売促進費,86145,,,,スパークル亀戸,その他,,,,,10000.0000,課対仕入10%,909.0000,,,,,,,,,,,,,,,出納:天祖神社奉納金　提灯代
20220925,00105001,,教育費,86260,,,,スパークル亀戸,セミナー受講費,,,,,19840.0000,課対仕入10%,1803.0000,,,,,,,,,,,,,,,出納:遊技機取扱主任講習：浦元IS
20220925,00105001,,教育費,86260,,,,スパークル亀戸,表彰・インセンティブ,,,,,4000.0000,課対仕入10%,363.0000,,,,,,,,,,,,,,,出納:派遣社員インセンティブ
20220925,00105001,,非課税支払手数料,86303,,,,スパークル亀戸,各種手数料（官公庁）,,,,,30500.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請
