収支区分,管理番号,発生日,決済期日,取引先コード,取引先,勘定科目,税区分,金額,税計算区分,税額,備考,品目,部門,メモタグ（複数指定可、カンマ区切り）,決済日,決済口座,決済金額
支出,105001,20240331,,3035,キャノンマーケティングジャパン㈱,修繕費,課対仕入10%,8836.0000,内税,803.0000,使用数：黒×1904、カラー×765、カラーコピー×25,パフォーマンスチャ－ジ,スパークル亀戸,,,,,,
支出,105002,20240331,,8530,日本カルミック㈱,衛生費,課対仕入10%,26444.0000,内税,2404.0000,便器洗浄機他,日本カルミック,スパークル亀戸,,,,,,
支出,105003,20240331,,2322,㈱黒田生々堂,事務消耗品費,課対仕入10%,9680.0000,内税,880.0000,乾電池、小物入れ、セロハンテープ　他,備品,スパークル亀戸,,,,,,
支出,105004,20240331,,4014,ゲンダイエージェンシー㈱,販売促進費,課対仕入10%,33110.0000,内税,3010.0000,LINE＠月掛費用,広告掲載料,スパークル亀戸,,,,,,
支出,105005,20240331,,4342,㈱大塚商会　府中支店,事務消耗品費,課対仕入10%,10547.0000,内税,958.0000,コピー用紙（A3×3冊・A4×5冊・B4×5冊）,ＯＡ用品,スパークル亀戸,,,,,,
支出,105006,20240331,,4011,㈱シー・アイ・シー,衛生費,課対仕入10%,17160.0000,内税,1560.0000,ネコささレンタル,害虫駆除,スパークル亀戸,,,,,,
支出,105007,20240331,,6229,セデック㈱,支払手数料,課対仕入10%,5500.0000,内税,500.0000,P Connectサービス利用料,ｼｽﾃﾑ管理利用料,スパークル亀戸,,,,,,
支出,105008,20240331,,2213,城東遊技場組合,諸会費,対象外,41300.0000,,0.0000,城東組合費,,スパークル亀戸,,,,,,
支出,105009,20240331,,3037,㈱データサポート,販売促進費,課対仕入10%,14300.0000,内税,1300.0000,携帯充電器携帯月掛費用,アメニティ用品,スパークル亀戸,,,,,,
支出,105010,20240331,,2179,㈱十光,販売促進費,課対仕入10%,109560.0000,内税,9960.0000,スリーセブン　エコロール,アメニティ用品,スパークル亀戸,,,,,,
支出,105011,20240331,,4015,㈱一広ケーアンドエー,販売促進費,課対仕入10%,15400.0000,内税,1400.0000,Ｐ－ＷＯＲＬＤ掲載料一式,広告掲載料,スパークル亀戸,,,,,,
支出,105012,20240331,,1901,㈱ユニマットライフ,衛生費,課対仕入10%,63118.0000,内税,5738.0000,特注マット他,マット・モップ等,スパークル亀戸,,,,,,
支出,105013,20240331,,3916,㈱フジテックス,販売促進費,課対仕入10%,30822.0000,内税,2802.0000,FTマットコート紙×6巻,販促物,スパークル亀戸,,,,,,
支出,105014,20240331,,2253,㈱光装飾,販売促進費,課対仕入10%,198550.0000,内税,18050.0000,懸垂幕　ターボリンインクジェット幕,販促物,スパークル亀戸,,,,,,
支出,105015,20240331,,7472,㈱まさや,販売促進費,課対仕入10%,16172.0000,内税,1470.0000,景品袋（プラザ用）,アメニティ用品,スパークル亀戸,,,,,,
支出,105016,20240331,,3001,ヤマト運輸㈱　多摩主管支店,運賃荷造費,課対仕入10%,2475.0000,内税,225.0000,宅配代,配送費・運賃,スパークル亀戸,,,,,,
支出,105017,20240331,,3217,㈱末吉商会,販売促進費,課対仕入10%,27964.0000,内税,2542.0000,貸しおしぼり900本他,アメニティ用品,スパークル亀戸,,,,,,
,105017,20240331,,3217,㈱末吉商会,支払手数料,課対仕入10%,1100.0000,内税,100.0000,温冷庫レンタル代,レンタル料,スパークル亀戸,,,,,,
支出,105018,20240331,,2211,㈱亀田,衛生費,課対仕入10%,95150.0000,内税,8650.0000,廃棄物処理代：3月,ゴミ処理,スパークル亀戸,,,,,,
支出,105019,20240331,,3018,㈱ケア・スリー,派遣社員給与,課対仕入10%,532660.0000,外税,48424.0000,佐藤さん他1名給与,,スパークル亀戸,,,,,,
支出,105020,20240331,,3014,㈱イミディエイト,派遣社員給与,課対仕入10%,379072.0000,外税,34461.0000,平川さん給与,,スパークル亀戸,,,,,,
支出,105021,20240331,,2341,㈱徳商運輸,運賃荷造費,課対仕入10%,177320.0000,内税,16120.0000,遊技台運賃3日分,配送費・運賃,スパークル亀戸,,,,,,
支出,105022,20240331,,3201,大都販売㈱：経費,保守管理費,課対仕入10%,55000.0000,内税,5000.0000,ＺＥＵＳＩＳ保守（稼働・景品）,設備保守料,スパークル亀戸,,,,,,
支出,105023,20240331,,4019,㈱貢献　経費,販売促進費,課対仕入10%,232540.0000,内税,21140.0000,キッチンカー一式,個店イベント,スパークル亀戸,,,,,,
,105023,20240331,,4019,㈱貢献　経費,運賃荷造費,課対仕入10%,6765.0000,内税,615.0000,立替運賃×5件,配送費・運賃,スパークル亀戸,,,,,,
,105023,20240331,,4019,㈱貢献　経費,販売促進費,課対仕入10%,67210.0000,内税,6110.0000,のぼり、グリップキャッチ、ワンタッチハーネス他,販促物,スパークル亀戸,,,,,,
,105023,20240331,,4019,㈱貢献　経費,修繕費,課対仕入10%,203060.0000,内税,18460.0000,遊技台設置費用他,入れ替え台取付,スパークル亀戸,,,,,,
支出,105024,20240331,,0826,㈱さくらトータルサービス,衛生費,課対仕入10%,853380.0000,内税,77580.0000,3月度早朝清掃×31日・常駐清掃×27日,清掃代,スパークル亀戸,,,,,,
支出,105025,20240331,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,1430000.0000,内税,130000.0000,エレベーター2号機制御盤内主回路ユニット交換作業,機械設備修理,スパークル亀戸,,,,,,
支出,105026,20240331,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,121000.0000,内税,11000.0000,自動ドア保守点検,設備保守料,スパークル亀戸,,,,,,
支出,105027,20240331,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,233200.0000,内税,21200.0000,エレベーター、エスカレーター保守,設備保守料,スパークル亀戸,,,,,,
支出,105028,20240331,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,114950.0000,内税,10450.0000,コレクタ清掃・給排気ファン清掃,設備保守料,スパークル亀戸,,,,,,
支出,105029,20240331,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,20625.0000,内税,1875.0000,監視カメラ脱落修理、ウォシュレットリモコン修理,機械設備修理,スパークル亀戸,,,,,,
,105029,20240331,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,297000.0000,内税,27000.0000,懸垂幕用外灯更新工事,機械設備修理,スパークル亀戸,,,,,,
,105029,20240331,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,68200.0000,内税,6200.0000,男子トイレ洗面台下扉補修工事,機械設備修理,スパークル亀戸,,,,,,
,105029,20240331,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,150700.0000,内税,13700.0000,女子トイレ大便器交換工事,機械設備修理,スパークル亀戸,,,,,,
支出,105030,20240331,,3017,㈱LGF,販売促進費,課対仕入10%,440000.0000,内税,40000.0000,パチエースWEB広告一式,広告掲載料,スパークル亀戸,,,,,,
