日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240630,00105101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル亀戸,,,,,,300000.0000,対象外,0.0000,出納:小口現金
20240630,00105101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル亀戸,,,,,,248451.0000,対象外,0.0000,
20240630,00105101,,,,,,,,,,,,,,,,旅費交通費,86110,,,,スパークル亀戸,交通機関,,,,,5870.0000,課対仕入10%,533.0000,出納:交通費5日分返金（榎本副店長）
20240630,00105101,,小口現金,10020,,,,スパークル亀戸,,,,,,305870.0000,対象外,0.0000,,,,,,,,,,,,,,,
20240630,00105101,,事務消耗品費,86100,,,,スパークル亀戸,事務用品,,,,,6589.0000,課対仕入10%,599.0000,,,,,,,,,,,,,,,出納:店舗検収印購入
20240630,00105101,,事務消耗品費,86100,,,,スパークル亀戸,備品,,,,,8259.0000,課対仕入10%,750.0000,,,,,,,,,,,,,,,出納:経費専用はんこ
20240630,00105101,,旅費交通費,86110,,,,スパークル亀戸,交通機関,,,,,1672.0000,課対仕入10%,151.0000,,,,,,,,,,,,,,,出納:新台案内交通費
20240630,00105101,,旅費交通費,86110,,,,スパークル亀戸,宿泊代,,,,,41113.0000,課対仕入10%,3737.0000,,,,,,,,,,,,,,,出納:宿泊代（榎本副店長）
20240630,00105101,,旅費交通費,86110,,,,スパークル亀戸,赴任手当,,,,,50000.0000,課対仕入10%,4545.0000,,,,,,,,,,,,,,,出納:赴任手当
20240630,00105101,,旅費交通費,86110,,,,スパークル亀戸,引越費用,,,,,90200.0000,課対仕入10%,8200.0000,,,,,,,,,,,,,,,出納:引越し費用（高田　真弘）
20240630,00105101,,販売促進費,86145,,,,スパークル亀戸,販促物,,,,,18271.0000,課対仕入10%,1661.0000,,,,,,,,,,,,,,,出納:周年祭用販促物（風船他）
20240630,00105101,,販売促進費,86145,,,,スパークル亀戸,個店イベント,,,,,20250.0000,課対仕入10%,1840.0000,,,,,,,,,,,,,,,出納:総付景品
20240630,00105101,,衛生費,86190,,,,スパークル亀戸,害虫駆除,,,,,1537.0000,課対仕入10%,139.0000,,,,,,,,,,,,,,,出納:ベープリキッドセット（蚊取り）
20240630,00105101,,非課税支払手数料,86303,,,,スパークル亀戸,各種手数料（官公庁）,,,,,10560.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請手数料
