日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20220725,00105001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル亀戸,,,,,,126059.0000,対象外,0.0000,
20220725,00105001,,,,,,,,,,,,,,,,未収入金,10245,,,,ベンダー部門,その他,,,,,1650.0000,対象外,0.0000,出納:Ｓカフェ社販売上
20220725,00105001,,,,,,,,,,,,,,,,仮受金,42060,,,,スパークル亀戸,Ｓ･Ｃａｆｅチケット                                             ,,,,,6000.0000,対象外,0.0000,出納:亀戸チケット販売分
20220725,00105001,,,,,,,,,,,,,,,,雑収入,87020,,,,スパークル亀戸,コインロッカー使用料,,,,,47200.0000,課対仕入10%,4290.0000,出納:ロッカー売上
20220725,00105001,,,,,,,,,,,,,,,,不課税雑収入,87025,,,,スパークル亀戸,拾得金,,,,,1128.0000,対象外,0.0000,出納:雑収入
20220725,00105001,,小口現金,10020,,,,スパークル亀戸,,,,,,55978.0000,対象外,0.0000,,,,,,,,,,,,,,,
20220725,00105001,,事務消耗品費,86100,,,,スパークル亀戸,備品,,,,,31768.0000,課対仕入10%,2886.0000,,,,,,,,,,,,,,,出納:折れ脚縁台
20220725,00105001,,事務消耗品費,86100,,,,スパークル亀戸,パチンコ部品,,,,,21505.0000,課対仕入10%,1955.0000,,,,,,,,,,,,,,,出納:中森明菜ハンドル
20220725,00105001,,旅費交通費,86110,,,,スパークル亀戸,交通機関,,,,,8366.0000,課対仕入10%,759.0000,,,,,,,,,,,,,,,出納:タクシー代（山田IS　入替作業）
20220725,00105001,,販売促進費,86145,,,,スパークル亀戸,個店イベント,,,,,37920.0000,課対仕入10%,3446.0000,,,,,,,,,,,,,,,出納:総付景品（東京ばなな）
20220725,00105001,,教育費,86260,,,,パーラー営業部,表彰・インセンティブ,,,,,2000.0000,課対仕入10%,181.0000,,,,,,,,,,,,,,,出納:派遣社員インセンティブ
20220725,00105001,,非課税支払手数料,86303,,,,スパークル亀戸,各種手数料（官公庁）,,,,,24500.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請
