日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20230131,00110101,,,,,,,,,,,,,,,,小口現金,10020,,,,CHIKASAKUⅡ,,,,,,46728.0000,対象外,0.0000,
20230131,00110101,,,,,,,,,,,,,,,,売上高,84000,,,,CHIKASAKUⅡ,,,,,,1500.0000,課対仕入10%,136.0000,出納:社内販売（オリジナルグッズ定規5枚）
20230131,00110101,,小口現金,10020,,,,CHIKASAKUⅡ,,,,,,1500.0000,対象外,0.0000,,,,,,,,,,,,,,,
20230131,00110101,,買掛金,42010,,,,CHIKASAKUⅡ,現金仕入：10%,,,,,8690.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:オリジナルグッズアクリル定規30枚
20230131,00110101,,福利厚生費,86050,,,,CHIKASAKUⅡ,その他,,,,,2200.0000,課対仕入10%,200.0000,,,,,,,,,,,,,,,出納:診断書代
20230131,00110101,,事務消耗品費,86100,,,,CHIKASAKUⅡ,事務用品,,,,,110.0000,課対仕入10%,10.0000,,,,,,,,,,,,,,,出納:クリップ10個
20230131,00110101,,販売促進費,86145,,,,CHIKASAKUⅡ,アメニティ用品,,,,,1644.0000,課対仕入10%,149.0000,,,,,,,,,,,,,,,出納:景品用袋2パック
20230131,00110101,,販売促進費,86145,,,,CHIKASAKUⅡ,プライズ（景品代）,,,,,388.0000,課対仕入10%,35.0000,,,,,,,,,,,,,,,出納:ポイント景品（お茶3本　コーヒー1本）
20230131,00110101,,租税公課,86170,,,,CHIKASAKUⅡ,収入印紙,,,,,600.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:登記されていない事の証明書2部（管理者変更届出用）印紙代
20230131,00110101,,非課税支払手数料,86303,,,,CHIKASAKUⅡ,各種手数料（官公庁）,,,,,29980.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:1/23新台入替（変更承認申請書代）
20230131,00110101,,雑費,86310,,,,CHIKASAKUⅡ,その他,,,,,900.0000,課対仕入10%,81.0000,,,,,,,,,,,,,,,出納:証明写真代（管理者変更届に使用）
20230131,00110101,,運賃荷造費,86340,,,,CHIKASAKUⅡ,配送費・運賃,,,,,2216.0000,課対仕入10%,201.0000,,,,,,,,,,,,,,,出納:宅急便代（入替検定書類代）
