日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20241031,00110101,,,,,,,,,,,,,,,,小口現金,10020,,,,CHIKASAKUⅡ,,,,,,94190.0000,対象外,0.0000,
20241031,00110101,,買掛金,42010,,,,CHIKASAKUⅡ,現金仕入8％,,,,,9167.0000,対象外,679.0000,,,,,,,,,,,,,,,出納:現金仕入れ商品
20241031,00110101,,事務消耗品費,86100,,,,CHIKASAKUⅡ,事務用品,,,,,6260.0000,課対仕入10%,569.0000,,,,,,,,,,,,,,,出納:検収印
20241031,00110101,,事務消耗品費,86100,,,,CHIKASAKUⅡ,備品,,,,,16471.0000,課対仕入10%,1497.0000,,,,,,,,,,,,,,,出納:各種電池
20241031,00110101,,旅費交通費,86110,,,,CHIKASAKUⅡ,交通機関,,,,,6555.0000,課対仕入10%,593.0000,,,,,,,,,,,,,,,出納:ところざわさくらタウンツアー交通費二人分（分倍河原⇔東所沢）
20241031,00110101,,販売促進費,86145,,,,CHIKASAKUⅡ,アメニティ用品,,,,,11748.0000,課対仕入10%,1068.0000,,,,,,,,,,,,,,,出納:貸出し用手袋
20241031,00110101,,販売促進費,86145,,,,CHIKASAKUⅡ,販促物,,,,,16877.0000,課対仕入10%,1532.0000,,,,,,,,,,,,,,,出納:ハロウイン装飾
20241031,00110101,,販売促進費,86145,,,,CHIKASAKUⅡ,プライズ（景品代）,,,,,10282.0000,課対仕入10%,894.0000,,,,,,,,,,,,,,,出納:ポイント商品
20241031,00110101,,非課税支払手数料,86303,,,,CHIKASAKUⅡ,各種手数料（官公庁）,,,,,15920.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請書
20241031,00110101,,運賃荷造費,86340,,,,CHIKASAKUⅡ,配送費・運賃,,,,,910.0000,課対仕入10%,82.0000,,,,,,,,,,,,,,,出納:ビスティスロット部品
