日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20230228,00110101,,,,,,,,,,,,,,,,小口現金,10020,,,,CHIKASAKUⅡ,,,,,,200000.0000,対象外,0.0000,出納:小口現金入金
20230228,00110101,,,,,,,,,,,,,,,,小口現金,10020,,,,CHIKASAKUⅡ,,,,,,71680.0000,対象外,0.0000,
20230228,00110101,,小口現金,10020,,,,CHIKASAKUⅡ,,,,,,200000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20230228,00110101,,事務消耗品費,86100,,,,CHIKASAKUⅡ,備品,,,,,4460.0000,課対仕入10%,405.0000,,,,,,,,,,,,,,,出納:スタッフ用ポーチ（腰袋2個）
20230228,00110101,,旅費交通費,86110,,,,CHIKASAKUⅡ,交通機関,,,,,6692.0000,課対仕入10%,607.0000,,,,,,,,,,,,,,,出納:2/11雪の為（京王バス　寺田東⇔めじろ台駅）
20230228,00110101,,販売促進費,86145,,,,CHIKASAKUⅡ,アメニティ用品,,,,,6199.0000,課対仕入10%,562.0000,,,,,,,,,,,,,,,出納:貸出用手袋（貸出用手袋（SML1袋ずつ）
20230228,00110101,,販売促進費,86145,,,,CHIKASAKUⅡ,販促物,,,,,19889.0000,課対仕入10%,1807.0000,,,,,,,,,,,,,,,出納:店内販促用音楽スピーカー1台
20230228,00110101,,衛生費,86190,,,,CHIKASAKUⅡ,Ｐ清掃・衛生用品,,,,,1210.0000,課対仕入10%,110.0000,,,,,,,,,,,,,,,出納:ゴミ袋・ダスター他計11点
20230228,00110101,,教育費,86260,,,,CHIKASAKUⅡ,セミナー受講費,,,,,19840.0000,課対仕入10%,1803.0000,,,,,,,,,,,,,,,出納:遊技機取扱主任者講習会費：板垣MGR
20230228,00110101,,非課税支払手数料,86303,,,,CHIKASAKUⅡ,各種手数料（官公庁）,,,,,10600.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:2/27新台入替（変更承認申請書代）
20230228,00110101,,運賃荷造費,86340,,,,CHIKASAKUⅡ,配送費・運賃,,,,,2790.0000,課対仕入10%,253.0000,,,,,,,,,,,,,,,出納:大都販売部品着払い代
