日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240725,00110001,,,,,,,,,,,,,,,,小口現金,10020,,,,CHIKASAKUⅡ,,,,,,200000.0000,対象外,0.0000,出納:小口現金
20240725,00110001,,,,,,,,,,,,,,,,小口現金,10020,,,,CHIKASAKUⅡ,,,,,,81846.0000,対象外,0.0000,
20240725,00110001,,小口現金,10020,,,,CHIKASAKUⅡ,,,,,,200000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20240725,00110001,,事務消耗品費,86100,,,,CHIKASAKUⅡ,事務用品,,,,,330.0000,課対仕入10%,30.0000,,,,,,,,,,,,,,,出納:ふせん
20240725,00110001,,事務消耗品費,86100,,,,CHIKASAKUⅡ,備品,,,,,26300.0000,課対仕入10%,2390.0000,,,,,,,,,,,,,,,出納:無水灰皿
20240725,00110001,,旅費交通費,86110,,,,CHIKASAKUⅡ,交通機関,,,,,7870.0000,課対仕入10%,713.0000,,,,,,,,,,,,,,,出納:府中⇒八王子⇒立川⇒日野
20240725,00110001,,販売促進費,86145,,,,CHIKASAKUⅡ,アメニティ用品,,,,,6210.0000,課対仕入10%,564.0000,,,,,,,,,,,,,,,出納:貸出用手袋
20240725,00110001,,販売促進費,86145,,,,CHIKASAKUⅡ,販促物,,,,,3980.0000,課対仕入10%,361.0000,,,,,,,,,,,,,,,出納:LEDライト
20240725,00110001,,販売促進費,86145,,,,CHIKASAKUⅡ,個店イベント,,,,,22372.0000,課対仕入10%,1858.0000,,,,,,,,,,,,,,,出納:総付け用ファイブミニ
20240725,00110001,,支払手数料,86300,,,,CHIKASAKUⅡ,金融機関手数料,,,,,220.0000,課対仕入10%,20.0000,,,,,,,,,,,,,,,出納:振込手数料
20240725,00110001,,非課税支払手数料,86303,,,,CHIKASAKUⅡ,各種手数料（官公庁）,,,,,14240.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請書
20240725,00110001,,雑費,86310,,,,CHIKASAKUⅡ,その他,,,,,324.0000,課対仕入10%,29.0000,,,,,,,,,,,,,,,出納:スタッフ用塩飴
