日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240430,00110101,,,,,,,,,,,,,,,,小口現金,10020,,,,CHIKASAKUⅡ,,,,,,200000.0000,対象外,0.0000,出納:小口入金20万円
20240430,00110101,,,,,,,,,,,,,,,,小口現金,10020,,,,CHIKASAKUⅡ,,,,,,65963.0000,対象外,0.0000,
20240430,00110101,,小口現金,10020,,,,CHIKASAKUⅡ,,,,,,200000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20240430,00110101,,事務消耗品費,86100,,,,CHIKASAKUⅡ,事務用品,,,,,550.0000,課対仕入10%,50.0000,,,,,,,,,,,,,,,出納:粘着テープフック×５
20240430,00110101,,事務消耗品費,86100,,,,CHIKASAKUⅡ,備品,,,,,28120.0000,課対仕入10%,2555.0000,,,,,,,,,,,,,,,出納:ホール用掃除機
20240430,00110101,,旅費交通費,86110,,,,CHIKASAKUⅡ,交通機関,,,,,8136.0000,課対仕入10%,739.0000,,,,,,,,,,,,,,,出納:交通費
20240430,00110101,,販売促進費,86145,,,,CHIKASAKUⅡ,個店イベント,,,,,7320.0000,課対仕入10%,665.0000,,,,,,,,,,,,,,,出納:総付け景品
20240430,00110101,,販売促進費,86145,,,,CHIKASAKUⅡ,プライズ（景品代）,,,,,3209.0000,課対仕入10%,237.0000,,,,,,,,,,,,,,,出納:ポイント賞品(飲料、レトルト食品)
20240430,00110101,,衛生費,86190,,,,CHIKASAKUⅡ,清掃用品・衛生用品,,,,,8408.0000,課対仕入10%,764.0000,,,,,,,,,,,,,,,出納:エアダスター24本セット
20240430,00110101,,非課税支払手数料,86303,,,,CHIKASAKUⅡ,各種手数料（官公庁）,,,,,10220.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請書
