日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240831,00102101,,,,,,,,,,,,,,,,小口現金,10020,,,,CHIKASAKU,,,,,,72053.0000,対象外,0.0000,
20240831,00102101,,事務消耗品費,86100,,,,CHIKASAKU,事務用品,,,,,1430.0000,課対仕入10%,130.0000,,,,,,,,,,,,,,,出納:ホワイトボードマーカー
20240831,00102101,,事務消耗品費,86100,,,,CHIKASAKU,備品,,,,,110.0000,課対仕入10%,10.0000,,,,,,,,,,,,,,,出納:商品用袋（景品施策）
20240831,00102101,,旅費交通費,86110,,,,CHIKASAKU,交通機関,,,,,6784.0000,課対仕入10%,616.0000,,,,,,,,,,,,,,,出納:府中?御徒町（8/21新台交通費）
20240831,00102101,,販売促進費,86145,,,,CHIKASAKU,アメニティ用品,,,,,6235.0000,課対仕入10%,563.0000,,,,,,,,,,,,,,,出納:スポーツ新聞3紙（スポニチ・ニッカンスポーツ・中日スポーツ）
20240831,00102101,,販売促進費,86145,,,,CHIKASAKU,販促物,,,,,550.0000,課対仕入10%,50.0000,,,,,,,,,,,,,,,出納:すのこｘ1
20240831,00102101,,販売促進費,86145,,,,CHIKASAKU,個店イベント,,,,,19521.0000,課対仕入10%,1772.0000,,,,,,,,,,,,,,,出納:配布用アメ
20240831,00102101,,衛生費,86190,,,,CHIKASAKU,清掃用品・衛生用品,,,,,113.0000,課対仕入10%,10.0000,,,,,,,,,,,,,,,出納:除菌シート他
20240831,00102101,,教育費,86260,,,,CHIKASAKU,セミナー・研修・受験費用,,,,,21390.0000,課対仕入10%,1944.0000,,,,,,,,,,,,,,,出納:遊技機取扱主任者
20240831,00102101,,支払手数料,86300,,,,CHIKASAKU,金融機関手数料,,,,,380.0000,課対仕入10%,34.0000,,,,,,,,,,,,,,,出納:振込手数料
20240831,00102101,,非課税支払手数料,86303,,,,CHIKASAKU,各種手数料（官公庁）,,,,,15540.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:8/26　入替申請
