収支区分,管理番号,発生日,決済期日,取引先コード,取引先,勘定科目,税区分,金額,税計算区分,税額,備考,品目,部門,メモタグ（複数指定可、カンマ区切り）,決済日,決済口座,決済金額
支出,102001,20231231,,3035,キャノンマーケティングジャパン㈱,修繕費,課対仕入10%,11608.0000,内税,1055.0000,黒×39987　カラー×15224　カラーコピー×133,パフォーマンスチャ－ジ,CHIKASAKU,,,,,,
支出,102002,20231231,,8530,日本カルミック㈱,衛生費,課対仕入10%,41734.0000,内税,3794.0000,便器洗浄器他　12月分,日本カルミック,CHIKASAKU,,,,,,
支出,102003,20231231,,3037,㈱データサポート,販売促進費,課対仕入10%,14300.0000,内税,1300.0000,携帯電話充電器レンタル料　12月分,アメニティ用品,CHIKASAKU,,,,,,
支出,102004,20231231,,4020,マミヤITソリューションズ㈱,販売促進費,課対仕入10%,12100.0000,内税,1100.0000,デー太郎Ω用データ制作サービス利用料　12月分,販促物,CHIKASAKU,,,,,,
支出,102005,20231231,,6225,㈱白興　川口工場,衛生費,課対仕入10%,22000.0000,内税,2000.0000,クリーニング代　12月分,クリーニング代,CHIKASAKU,,,,,,
支出,102006,20231231,,4014,ゲンダイエージェンシー㈱,販売促進費,課対仕入10%,33110.0000,内税,3010.0000,LINE＠　月額費用,広告掲載料,CHIKASAKU,,,,,,
支出,102007,20231231,,4946,㈱三平商会,支払手数料,課対仕入10%,171600.0000,内税,15600.0000,エアコンレンタル代　12月分,レンタル料,CHIKASAKU,,,,,,
支出,102008,20231231,,3217,㈱末吉商会,販売促進費,課対仕入10%,43631.0000,内税,3966.0000,貸しおしぼり1520本　紙おしぼり7ケース,アメニティ用品,CHIKASAKU,,,,,,
支出,102009,20231231,,3017,㈱LGF,販売促進費,課対仕入10%,352000.0000,内税,32000.0000,広告宣伝費（みんパチ掲載費用　他）,広告掲載料,CHIKASAKU,,,,,,
支出,102010,20231231,,6229,セデック㈱,支払手数料,課対仕入10%,5500.0000,内税,500.0000,P Ｃｏｎｎｅｃｔサービス利用料,ｼｽﾃﾑ管理利用料,CHIKASAKU,,,,,,
支出,102011,20231231,,7472,㈱まさや,販売促進費,課対仕入10%,46076.0000,内税,4188.0000,トイレットペーパー　　ペーパータオル他,アメニティ用品,CHIKASAKU,,,,,,
,102011,20231231,,7472,㈱まさや,衛生費,課対仕入10%,33351.0000,内税,3031.0000,ゴミ袋他,清掃用品・衛生用品,CHIKASAKU,,,,,,
,102011,20231231,,7472,㈱まさや,事務消耗品費,課対仕入10%,10133.0000,内税,921.0000,サーマルロール紙,レシート,CHIKASAKU,,,,,,
支出,102012,20231231,,1901,㈱ユニマットライフ,販売促進費,課対仕入10%,4950.0000,内税,450.0000,エコサーバーレンタル料12月分,アメニティ用品,CHIKASAKU,,,,,,
,102012,20231231,,1901,㈱ユニマットライフ,衛生費,課対仕入10%,27676.0000,内税,2516.0000,特注マット　ジェットタオルヒーター,マット・モップ等,CHIKASAKU,,,,,,
支出,102013,20231231,,2341,㈱徳商運輸,運賃荷造費,課対仕入10%,173360.0000,内税,15760.0000,12月分　遊技台運賃,配送費・運賃,CHIKASAKU,,,,,,
支出,102014,20231231,,0826,㈱さくらトータルサービス,事務消耗品費,課対仕入10%,43549.0000,内税,3959.0000,ツイン蛍光管　計28本分　他,電球・蛍光管,CHIKASAKU,,,,,,
,102014,20231231,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,4125.0000,内税,375.0000,給排気ファングリスアップ,機械設備修理,CHIKASAKU,,,,,,
