日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20231025,00102001,,,,,,,,,,,,,,,,小口現金,10020,,,,CHIKASAKU,,,,,,67401.0000,対象外,0.0000,
20231025,00102001,,事務消耗品費,86100,,,,CHIKASAKU,事務用品,,,,,660.0000,課対仕入10%,60.0000,,,,,,,,,,,,,,,出納:ボールペン
20231025,00102001,,事務消耗品費,86100,,,,CHIKASAKU,ＯＡ用品,,,,,1090.0000,課対仕入10%,99.0000,,,,,,,,,,,,,,,出納:事務所PC用有線マウス
20231025,00102001,,事務消耗品費,86100,,,,CHIKASAKU,備品,,,,,4182.0000,課対仕入10%,380.0000,,,,,,,,,,,,,,,出納:電池、トイレ用消臭剤
20231025,00102001,,旅費交通費,86110,,,,CHIKASAKU,交通機関,,,,,2324.0000,課対仕入10%,210.0000,,,,,,,,,,,,,,,出納:府中⇔御徒町（9/27新台）
20231025,00102001,,販売促進費,86145,,,,CHIKASAKU,アメニティ用品,,,,,1085.0000,課対仕入10%,98.0000,,,,,,,,,,,,,,,出納:ロリエ　肌キレイ　5個
20231025,00102001,,販売促進費,86145,,,,CHIKASAKU,配布用販促物,,,,,16280.0000,課対仕入10%,1480.0000,,,,,,,,,,,,,,,出納:代引き（ティッシュ）
20231025,00102001,,通信費,86160,,,,CHIKASAKU,郵便料金,,,,,1830.0000,課対仕入10%,166.0000,,,,,,,,,,,,,,,出納:着払運賃（マース・Air運送）
20231025,00102001,,非課税支払手数料,86303,,,,CHIKASAKU,各種手数料（官公庁）,,,,,26800.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:10/10変更承認申請
20231025,00102001,,雑費,86310,,,,CHIKASAKU,その他,,,,,12210.0000,課対仕入10%,1109.0000,,,,,,,,,,,,,,,出納:10/15　まかない（早番用×8）
20231025,00102001,,運賃荷造費,86340,,,,CHIKASAKU,配送費・運賃,,,,,940.0000,課対仕入10%,85.0000,,,,,,,,,,,,,,,出納:着払運賃
