日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20230525,00108001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ,,,,,,200000.0000,対象外,0.0000,出納:スパークルⅡ小口入金
20230525,00108001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ,,,,,,53514.0000,対象外,0.0000,
20230525,00108001,,小口現金,10020,,,,スパークルⅡ,,,,,,200000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20230525,00108001,,買掛金,42010,,,,スパークルⅡ,現金仕入：10%,,,,,3009.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入(10%)
20230525,00108001,,買掛金,42010,,,,スパークルⅡ,現金仕入8％,,,,,25546.0000,対象外,999.0000,,,,,,,,,,,,,,,出納:現金仕入
20230525,00108001,,事務消耗品費,86100,,,,スパークルⅡ,備品,,,,,2040.0000,課対仕入10%,165.0000,,,,,,,,,,,,,,,出納:備品用ぺーパータオル
20230525,00108001,,旅費交通費,86110,,,,スパークルⅡ,交通機関,,,,,659.0000,課対仕入10%,59.0000,,,,,,,,,,,,,,,出納:交通費
20230525,00108001,,販売促進費,86145,,,,スパークルⅡ,個店イベント,,,,,10800.0000,課対仕入10%,800.0000,,,,,,,,,,,,,,,出納:5月総付け景品
20230525,00108001,,車両燃料費,86200,,,,スパークルⅡ,駐車料金,,,,,500.0000,課対仕入10%,45.0000,,,,,,,,,,,,,,,出納:駐車場代
20230525,00108001,,非課税支払手数料,86303,,,,スパークルⅡ,各種手数料（官公庁）,,,,,10960.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請書
