日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20230630,00108101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ,,,,,,58214.0000,対象外,0.0000,
20230630,00108101,,買掛金,42010,,,,スパークルⅡ,現金仕入8％,,,,,27049.0000,対象外,2002.0000,,,,,,,,,,,,,,,出納:現金仕入
20230630,00108101,,事務消耗品費,86100,,,,スパークルⅡ,備品,,,,,440.0000,課対仕入10%,40.0000,,,,,,,,,,,,,,,出納:テープ、ポリ用洗剤
20230630,00108101,,旅費交通費,86110,,,,スパークルⅡ,交通機関,,,,,5038.0000,課対仕入10%,457.0000,,,,,,,,,,,,,,,出納:店舗視察(飛田給?北本)
20230630,00108101,,販売促進費,86145,,,,スパークルⅡ,アメニティ用品,,,,,349.0000,課対仕入10%,31.0000,,,,,,,,,,,,,,,出納:アメニティ
20230630,00108101,,販売促進費,86145,,,,スパークルⅡ,販促物,,,,,4202.0000,課対仕入10%,382.0000,,,,,,,,,,,,,,,出納:販促用ひも
20230630,00108101,,販売促進費,86145,,,,スパークルⅡ,プライズ（景品代）,,,,,2262.0000,課対仕入10%,194.0000,,,,,,,,,,,,,,,出納:ポイント景品(8%)
20230630,00108101,,衛生費,86190,,,,スパークルⅡ,清掃・衛生用品,,,,,284.0000,課対仕入10%,25.0000,,,,,,,,,,,,,,,出納:ダスター用洗剤
20230630,00108101,,車両燃料費,86200,,,,スパークルⅡ,駐車料金,,,,,4800.0000,課対仕入10%,435.0000,,,,,,,,,,,,,,,出納:駐車場代
20230630,00108101,,非課税支払手数料,86303,,,,スパークルⅡ,各種手数料（官公庁）,,,,,10880.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請書
20230630,00108101,,運賃荷造費,86340,,,,スパークルⅡ,配送費・運賃,,,,,2910.0000,課対仕入10%,263.0000,,,,,,,,,,,,,,,出納:運賃
