日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20231031,00108101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ,,,,,,73779.0000,対象外,0.0000,
20231031,00108101,,買掛金,42010,,,,スパークルⅡ,現金仕入8％,,,,,14229.0000,対象外,801.0000,,,,,,,,,,,,,,,出納:現金仕入
20231031,00108101,,事務消耗品費,86100,,,,スパークルⅡ,事務用品,,,,,110.0000,課対仕入10%,10.0000,,,,,,,,,,,,,,,出納:修正テープ
20231031,00108101,,事務消耗品費,86100,,,,スパークルⅡ,ＯＡ用品,,,,,15620.0000,課対仕入10%,1420.0000,,,,,,,,,,,,,,,出納:トナーカートリッジ
20231031,00108101,,旅費交通費,86110,,,,スパークルⅡ,交通機関,,,,,886.0000,課対仕入10%,79.0000,,,,,,,,,,,,,,,出納:国分寺⇔武蔵小金井(店舗視察)
20231031,00108101,,販売促進費,86145,,,,スパークルⅡ,アメニティ用品,,,,,6652.0000,課対仕入10%,604.0000,,,,,,,,,,,,,,,出納:サービス飴
20231031,00108101,,販売促進費,86145,,,,スパークルⅡ,個店イベント,,,,,5000.0000,課対仕入10%,454.0000,,,,,,,,,,,,,,,出納:正月総付け用商品(干支タオル)
20231031,00108101,,販売促進費,86145,,,,スパークルⅡ,プライズ（景品代）,,,,,3842.0000,課対仕入10%,282.0000,,,,,,,,,,,,,,,出納:ポイント商品(8%)
20231031,00108101,,通信費,86160,,,,スパークルⅡ,郵便料金,,,,,700.0000,課対仕入10%,63.0000,,,,,,,,,,,,,,,出納:配送料
20231031,00108101,,車両燃料費,86200,,,,スパークルⅡ,駐車料金,,,,,6400.0000,課対仕入10%,581.0000,,,,,,,,,,,,,,,出納:駐車場代
20231031,00108101,,非課税支払手数料,86303,,,,スパークルⅡ,各種手数料（官公庁）,,,,,20340.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請書
