日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20220630,00108101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ,,,,,,48488.0000,対象外,0.0000,
20220630,00108101,,事務消耗品費,86100,,,,スパークルⅡ,事務用品,,,,,990.0000,課対仕入10%,90.0000,,,,,,,,,,,,,,,出納:テープ他
20220630,00108101,,事務消耗品費,86100,,,,スパークルⅡ,ＯＡ用品,,,,,15605.0000,課対仕入10%,1418.0000,,,,,,,,,,,,,,,出納:カートリッジトナー
20220630,00108101,,旅費交通費,86110,,,,スパークルⅡ,交通機関,,,,,3588.0000,課対仕入10%,325.0000,,,,,,,,,,,,,,,出納:国分寺→府中（遅番帰宅）
20220630,00108101,,販売促進費,86145,,,,スパークルⅡ,アメニティ用品,,,,,1395.0000,課対仕入10%,126.0000,,,,,,,,,,,,,,,出納:種苗
20220630,00108101,,販売促進費,86145,,,,スパークルⅡ,販促物,,,,,660.0000,課対仕入10%,60.0000,,,,,,,,,,,,,,,出納:販促用ツール6点
20220630,00108101,,販売促進費,86145,,,,スパークルⅡ,個店イベント,,,,,7500.0000,課対仕入10%,681.0000,,,,,,,,,,,,,,,出納:総付け景品（ぶるべーどら焼き×50個）
20220630,00108101,,車両燃料費,86200,,,,スパークルⅡ,ガソリン等補助,,,,,3790.0000,課対仕入10%,344.0000,,,,,,,,,,,,,,,出納:車両通勤ガソリン代　＠379×10日
20220630,00108101,,車両燃料費,86200,,,,スパークルⅡ,駐車料金,,,,,4400.0000,課対仕入10%,400.0000,,,,,,,,,,,,,,,出納:車通勤駐車場代
20220630,00108101,,非課税支払手数料,86303,,,,スパークルⅡ,各種手数料（官公庁）,,,,,10560.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:6/27変更承認申請手数料
