日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20230731,00108101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ,,,,,,33477.0000,対象外,0.0000,
20230731,00108101,,,,,,,,,,,,,,,,預り金,42050,,,,人事総務部,その他,,,,,14938.0000,対象外,0.0000,出納:健康診断オプション代
20230731,00108101,,小口現金,10020,,,,スパークルⅡ,,,,,,14938.0000,対象外,0.0000,,,,,,,,,,,,,,,
20230731,00108101,,買掛金,42010,,,,スパークルⅡ,現金仕入：10%,,,,,5929.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入(10%)
20230731,00108101,,買掛金,42010,,,,スパークルⅡ,現金仕入8％,,,,,2527.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入(8%)
20230731,00108101,,旅費交通費,86110,,,,スパークルⅡ,交通機関,,,,,2321.0000,課対仕入10%,208.0000,,,,,,,,,,,,,,,出納:サイクリング遅番帰宅時利用(130円×4日分)
20230731,00108101,,販売促進費,86145,,,,スパークルⅡ,アメニティ用品,,,,,691.0000,課対仕入10%,62.0000,,,,,,,,,,,,,,,出納:貸出用モバイルバッテリー用ケーブル、巾着袋
20230731,00108101,,衛生費,86190,,,,スパークルⅡ,清掃・衛生用品,,,,,149.0000,課対仕入10%,13.0000,,,,,,,,,,,,,,,出納:トイレ用洗剤
20230731,00108101,,車両燃料費,86200,,,,スパークルⅡ,駐車料金,,,,,5500.0000,課対仕入10%,499.0000,,,,,,,,,,,,,,,出納:駐車場代
20230731,00108101,,非課税支払手数料,86303,,,,スパークルⅡ,各種手数料（官公庁）,,,,,16360.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請書
