日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20231225,00104001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,168558.0000,対象外,0.0000,
20231225,00104001,,買掛金,42010,,,,スパークル府中,現金仕入：10%,,,,,31900.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:プラザ商品
20231225,00104001,,事務消耗品費,86100,,,,スパークル府中,備品,,,,,4778.0000,課対仕入10%,434.0000,,,,,,,,,,,,,,,出納:電池
20231225,00104001,,旅費交通費,86110,,,,スパークル府中,交通機関,,,,,3196.0000,課対仕入10%,287.0000,,,,,,,,,,,,,,,出納:府中⇔調布(調査)
20231225,00104001,,販売促進費,86145,,,,スパークル府中,アメニティ用品,,,,,3738.0000,課対仕入10%,339.0000,,,,,,,,,,,,,,,出納:レジ袋
20231225,00104001,,販売促進費,86145,,,,スパークル府中,販促物,,,,,38170.0000,課対仕入10%,3470.0000,,,,,,,,,,,,,,,出納:パチンコ装飾
20231225,00104001,,販売促進費,86145,,,,スパークル府中,個店イベント,,,,,31930.0000,課対仕入10%,2902.0000,,,,,,,,,,,,,,,出納:総付け景品
20231225,00104001,,販売促進費,86145,,,,スパークル府中,プライズ（景品代）,,,,,39086.0000,課対仕入10%,3552.0000,,,,,,,,,,,,,,,出納:ポイント商品
20231225,00104001,,支払手数料,86300,,,,スパークル府中,事務手数料,,,,,220.0000,課対仕入10%,20.0000,,,,,,,,,,,,,,,出納:手数料
20231225,00104001,,非課税支払手数料,86303,,,,スパークル府中,各種手数料（官公庁）,,,,,12720.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:認定申請
20231225,00104001,,運賃荷造費,86340,,,,スパークル府中,配送費・運賃,,,,,2820.0000,課対仕入10%,255.0000,,,,,,,,,,,,,,,出納:釘シート
