日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20230228,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパ－クル府中,,,,,,104092.0000,対象外,0.0000,
20230228,00104101,,,,,,,,,,,,,,,,福利厚生費,86050,,,,総務部,食券販売代金,,,,,42000.0000,課対仕入10%,3818.0000,出納:食券代入金
20230228,00104101,,小口現金,10020,,,,スパ－クル府中,,,,,,42000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20230228,00104101,,買掛金,42010,,,,ベンダー部門,現金仕入8％,,,,,9895.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入
20230228,00104101,,事務消耗品費,86100,,,,スパ－クル府中,事務用品,,,,,1152.0000,課対仕入10%,104.0000,,,,,,,,,,,,,,,出納:封筒
20230228,00104101,,事務消耗品費,86100,,,,スパ－クル府中,ＯＡ用品,,,,,15605.0000,課対仕入10%,1418.0000,,,,,,,,,,,,,,,出納:トナー
20230228,00104101,,事務消耗品費,86100,,,,スパ－クル府中,備品,,,,,32910.0000,課対仕入10%,2991.0000,,,,,,,,,,,,,,,出納:洗濯機
20230228,00104101,,事務消耗品費,86100,,,,ベンダー部門,事務用品,,,,,770.0000,課対仕入10%,70.0000,,,,,,,,,,,,,,,出納:マーカー
20230228,00104101,,旅費交通費,86110,,,,スパ－クル府中,交通機関,,,,,1804.0000,課対仕入10%,164.0000,,,,,,,,,,,,,,,出納:府中⇔御徒町(展示会)
20230228,00104101,,販売促進費,86145,,,,スパ－クル府中,アメニティ用品,,,,,2058.0000,課対仕入10%,187.0000,,,,,,,,,,,,,,,出納:アメニティ
20230228,00104101,,販売促進費,86145,,,,スパ－クル府中,プライズ（景品代）,,,,,11964.0000,課対仕入10%,1087.0000,,,,,,,,,,,,,,,出納:ポイント景品
20230228,00104101,,衛生費,86190,,,,スパ－クル府中,クリーニング代,,,,,13824.0000,課対仕入10%,1256.0000,,,,,,,,,,,,,,,出納:クリーニング代
20230228,00104101,,衛生費,86190,,,,スパ－クル府中,Ｐ清掃・衛生用品,,,,,3410.0000,課対仕入10%,310.0000,,,,,,,,,,,,,,,出納:ダスター
20230228,00104101,,非課税支払手数料,86303,,,,スパ－クル府中,各種手数料（官公庁）,,,,,10700.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請
