収支区分,管理番号,発生日,決済期日,取引先コード,取引先,勘定科目,税区分,金額,税計算区分,税額,備考,品目,部門,メモタグ（複数指定可、カンマ区切り）,決済日,決済口座,決済金額
支出,104001,20231031,,8530,日本カルミック㈱,衛生費,課対仕入10%,33770.0000,内税,3070.0000,サニタイザー使用料,日本カルミック,スパークル府中,,,,,,
支出,104002,20231031,,3037,㈱データサポート,販売促進費,課対仕入10%,21450.0000,内税,1950.0000,携帯充電器,アメニティ用品,スパークル府中,,,,,,
支出,104003,20231031,,2180,㈱HY－システム,支払手数料,課対仕入10%,22000.0000,内税,2000.0000,ＨＹシステム利用料,ｼｽﾃﾑ管理利用料,スパークル府中,,,,,,
支出,104004,20231031,,3035,キャノンマーケティングジャパン㈱,修繕費,課対仕入10%,12467.0000,内税,1133.0000,コピー使用料,パフォーマンスチャ－ジ,スパークル府中,,,,,,
支出,104005,20231031,,4014,ゲンダイエージェンシー㈱,販売促進費,課対仕入10%,33110.0000,内税,3010.0000,LINE＠月額,広告掲載料,スパークル府中,,,,,,
支出,104006,20231031,,4878,㈱キョウエイアドインターナショナル,販売促進費,課対仕入10%,165275.0000,内税,15025.0000,バス広告,看板・吊革広告,スパークル府中,,,,,,
支出,104007,20231031,,5343,大國魂神社,販売促進費,課対仕入10%,231158.0000,内税,21014.0000,駐車サービス,お客様駐車券,スパークル府中,,,,,,
支出,104008,20231031,,9000,スポット取引：入力用,販売促進費,課対仕入10%,990000.0000,内税,90000.0000,駅広告,看板・吊革広告,スパークル府中,,,,,,
支出,104009,20231031,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,20366.0000,内税,1851.0000,ＳＴＳ：契約外作業,機械設備修理,スパークル府中,,,,,,
支出,104010,20231031,,0826,㈱さくらトータルサービス,衛生費,課対仕入10%,1743500.0000,内税,158500.0000,ＳＴＳ：清掃費,清掃代,スパークル府中,,,,,,
支出,104011,20231031,,3001,ヤマト運輸㈱　多摩主管支店,運賃荷造費,課対仕入10%,4486.0000,内税,407.0000,運賃,配送費・運賃,スパークル府中,,,,,,
支出,104012,20231031,,3006,グローリーナスカ㈱,保守管理費,課対仕入10%,105600.0000,内税,9600.0000,保守契約料,設備保守料,スパークル府中,,,,,,
支出,104013,20231031,,3163,佐川急便㈱ (1000円以下の場合は連絡),運賃荷造費,課対仕入10%,3506.0000,内税,318.0000,運賃,配送費・運賃,スパークル府中,,,,,,
支出,104014,20231031,,2341,㈱徳商運輸,運賃荷造費,課対仕入10%,262834.0000,内税,23894.0000,運賃,配送費・運賃,スパークル府中,,,,,,
支出,104015,20231031,,4015,㈱一広ケーアンドエー,販売促進費,課対仕入10%,17600.0000,内税,1600.0000,ピーワールド掲載料,広告掲載料,スパークル府中,,,,,,
支出,104016,20231031,,7472,㈱まさや,販売促進費,課対仕入10%,57863.0000,内税,5260.0000,レジ袋他,アメニティ用品,スパークル府中,,,,,,
,104016,20231031,,7472,㈱まさや,衛生費,課対仕入10%,40739.0000,内税,3703.0000,ゴミ袋他,清掃用品・衛生用品,スパークル府中,,,,,,
支出,104017,20231031,,6030,都ユニリース㈱,衛生費,課対仕入10%,209132.0000,内税,19012.0000,制服レンタル代,クリーニング代,スパークル府中,,,,,,
支出,104018,20231031,,4947,㈱CCG　ENTERTAINMENT,販売促進費,課対仕入10%,418000.0000,内税,38000.0000,ＷＥＢ広告,広告掲載料,スパークル府中,,,,,,
支出,104019,20231031,,4342,㈱大塚商会　府中支店,事務消耗品費,課対仕入10%,7637.0000,内税,694.0000,コピー用紙,ＯＡ用品,スパークル府中,,,,,,
支出,104020,20231031,,2322,㈱黒田生々堂,事務消耗品費,課対仕入10%,9832.0000,内税,893.0000,ビニール手袋,備品,スパークル府中,,,,,,
支出,104021,20231031,,3217,㈱末吉商会,販売促進費,課対仕入10%,71324.0000,内税,6484.0000,貸おしぼり,アメニティ用品,スパークル府中,,,,,,
支出,104022,20231031,,1901,㈱ユニマットライフ,衛生費,課対仕入10%,41514.0000,内税,3774.0000,マット・モップ代,マット・モップ等,スパークル府中,,,,,,
支出,104023,20231031,,4019,㈱貢献　経費,販売促進費,課対仕入10%,27500.0000,内税,2500.0000,リンゲージパネル,販促物,スパークル府中,,,,,,
,104023,20231031,,4019,㈱貢献　経費,運賃荷造費,課対仕入10%,12650.0000,内税,1150.0000,運賃,配送費・運賃,スパークル府中,,,,,,
,104023,20231031,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,165000.0000,内税,15000.0000,ガススライド受台,備品,スパークル府中,,,,,,
,104023,20231031,,4019,㈱貢献　経費,販売促進費,課対仕入10%,126830.0000,内税,11530.0000,サンプリング,個店イベント,スパークル府中,,,,,,
,104023,20231031,,4019,㈱貢献　経費,什器備品２００％,課対仕入10%,5445000.0000,外税,495000.0000,据置型景品払出機ＪＫー300Ｔ,,スパークル府中,,,,,,
,104023,20231031,,4019,㈱貢献　経費,修繕費,課対仕入10%,192500.0000,内税,17500.0000,自動払出機設定,機械設備修理,スパークル府中,,,,,,
,104023,20231031,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,40700.0000,内税,3700.0000,エアダスター他,備品,スパークル府中,,,,,,
,104023,20231031,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,550000.0000,内税,50000.0000,ICカード1,000枚,その他,スパークル府中,,,,,,
,104023,20231031,,4019,㈱貢献　経費,修繕費,課対仕入10%,52800.0000,内税,4800.0000,台設置,入れ替え台取付,スパークル府中,,,,,,
支出,104024,20231031,,3201,大都販売㈱：経費,保守管理費,課対仕入10%,22000.0000,内税,2000.0000,ZEUSIS月額,設備保守料,スパークル府中,,,,,,
,104024,20231031,,3201,大都販売㈱：経費,事務消耗品費,課対仕入10%,550000.0000,内税,50000.0000,DAC-880Z（マーケットSIS連結作業）,備品,スパークル府中,,,,,,
,104024,20231031,,3201,大都販売㈱：経費,事務消耗品費,課対仕入10%,66770.0000,内税,6070.0000,研磨布,備品,スパークル府中,,,,,,
,104024,20231031,,3201,大都販売㈱：経費,事務消耗品費,課対仕入10%,10890.0000,内税,990.0000,ナイスキャッチ,備品,スパークル府中,,,,,,
支出,104025,20231031,,3017,㈱LGF,販売促進費,課対仕入10%,308000.0000,内税,28000.0000,WEB広告、パチエース,広告掲載料,スパークル府中,,,,,,
