日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20230430,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,97760.0000,対象外,0.0000,
20230430,00104101,,買掛金,42010,,,,ベンダー部門,現金仕入8％,,,,,9096.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入
20230430,00104101,,事務消耗品費,86100,,,,スパークル府中,事務用品,,,,,220.0000,課対仕入10%,20.0000,,,,,,,,,,,,,,,出納:ファイル
20230430,00104101,,事務消耗品費,86100,,,,スパークル府中,備品,,,,,2439.0000,課対仕入10%,221.0000,,,,,,,,,,,,,,,出納:プラザ用電卓
20230430,00104101,,事務消耗品費,86100,,,,スパークル府中,パチンコ部品,,,,,9900.0000,課対仕入10%,900.0000,,,,,,,,,,,,,,,出納:海部品
20230430,00104101,,旅費交通費,86110,,,,スパークル府中,交通機関,,,,,4330.0000,課対仕入10%,391.0000,,,,,,,,,,,,,,,出納:府中⇔御徒町（展示会）
20230430,00104101,,販売促進費,86145,,,,スパークル府中,配布用販促物,,,,,16390.0000,課対仕入10%,1490.0000,,,,,,,,,,,,,,,出納:ティッシュ
20230430,00104101,,販売促進費,86145,,,,スパークル府中,販促物,,,,,26748.0000,課対仕入10%,2431.0000,,,,,,,,,,,,,,,出納:販促用ＣＤ
20230430,00104101,,販売促進費,86145,,,,スパークル府中,プライズ（景品代）,,,,,9417.0000,課対仕入10%,856.0000,,,,,,,,,,,,,,,出納:ポイント景品
20230430,00104101,,非課税支払手数料,86303,,,,スパークル府中,各種手数料（官公庁）,,,,,19220.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請
