日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20220731,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパ－クル府中,,,,,,300000.0000,対象外,0.0000,出納:小口入金
20220731,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパ－クル府中,,,,,,207035.0000,対象外,0.0000,
20220731,00104101,,,,,,,,,,,,,,,,預り金,42050,,,,総務部,その他,,,,,28688.0000,対象外,0.0000,出納:健康診断オプション代
20220731,00104101,,小口現金,10020,,,,スパ－クル府中,,,,,,328688.0000,対象外,0.0000,,,,,,,,,,,,,,,
20220731,00104101,,前渡金,10280,,,,パーラー営業部,仕入前払,,,,,5900.0000,対象外,535.0000,,,,,,,,,,,,,,,出納:現金仕入
20220731,00104101,,事務消耗品費,86100,,,,スパ－クル府中,事務用品,,,,,7815.0000,課対仕入10%,710.0000,,,,,,,,,,,,,,,出納:文具
20220731,00104101,,事務消耗品費,86100,,,,スパ－クル府中,ＯＡ用品,,,,,8565.0000,課対仕入10%,778.0000,,,,,,,,,,,,,,,出納:トナー
20220731,00104101,,事務消耗品費,86100,,,,スパ－クル府中,備品,,,,,36140.0000,課対仕入10%,3284.0000,,,,,,,,,,,,,,,出納:サーキュレーター
20220731,00104101,,事務消耗品費,86100,,,,スパ－クル府中,パチンコ部品,,,,,24420.0000,課対仕入10%,2220.0000,,,,,,,,,,,,,,,出納:発射ユニット
20220731,00104101,,事務消耗品費,86100,,,,ベンダー部門,備品,,,,,660.0000,課対仕入10%,60.0000,,,,,,,,,,,,,,,出納:スポンジ
20220731,00104101,,旅費交通費,86110,,,,スパ－クル府中,交通機関,,,,,9194.0000,課対仕入10%,830.0000,,,,,,,,,,,,,,,出納:府中⇔立川（調査）
20220731,00104101,,販売促進費,86145,,,,スパ－クル府中,販促物,,,,,38934.0000,課対仕入10%,3539.0000,,,,,,,,,,,,,,,出納:ちょうちん
20220731,00104101,,販売促進費,86145,,,,スパ－クル府中,プライズ（景品代）,,,,,12530.0000,課対仕入10%,1138.0000,,,,,,,,,,,,,,,出納:ポイント景品
20220731,00104101,,衛生費,86190,,,,スパ－クル府中,Ｐ清掃・衛生用品,,,,,2653.0000,課対仕入10%,241.0000,,,,,,,,,,,,,,,出納:清掃用具他
20220731,00104101,,衛生費,86190,,,,ベンダー部門,Ｐ清掃・衛生用品,,,,,834.0000,課対仕入10%,75.0000,,,,,,,,,,,,,,,出納:コバエホイホイ
20220731,00104101,,非課税支払手数料,86303,,,,スパ－クル府中,各種手数料（官公庁）,,,,,29780.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請
20220731,00104101,,雑費,86310,,,,スパ－クル府中,その他,,,,,29610.0000,課対仕入10%,2691.0000,,,,,,,,,,,,,,,出納:まかない弁当
