収支区分,管理番号,発生日,決済期日,取引先コード,取引先,勘定科目,税区分,金額,税計算区分,税額,備考,品目,部門,メモタグ（複数指定可、カンマ区切り）,決済日,決済口座,決済金額
支出,104001,20230331,,7472,㈱まさや,販売促進費,課対仕入10%,77207.0000,内税,7018.0000,レジ袋他,アメニティ用品,スパ－クル府中,,,,,,
,104001,20230331,,7472,㈱まさや,衛生費,課対仕入10%,59122.0000,内税,5374.0000,ゴミ袋他,Ｐ清掃・衛生用品,スパ－クル府中,,,,,,
支出,104002,20230331,,3217,㈱末吉商会,販売促進費,課対仕入10%,61963.0000,内税,5633.0000,おしぼり,アメニティ用品,スパ－クル府中,,,,,,
支出,104003,20230331,,3017,㈱LGF,販売促進費,課対仕入10%,330000.0000,内税,30000.0000,ティッシュ配布,個店イベント,スパ－クル府中,,,,,,
支出,104004,20230331,,6030,都ユニリース㈱,衛生費,課対仕入10%,187154.0000,内税,17014.0000,制服代,クリーニング代,スパ－クル府中,,,,,,
支出,104005,20230331,,2341,㈱徳商運輸,運賃荷造費,課対仕入10%,202114.0000,内税,18374.0000,運賃,配送費・運賃,スパ－クル府中,,,,,,
支出,104006,20230331,,3163,佐川急便㈱ (1000円以下の場合は連絡),運賃荷造費,課対仕入10%,2695.0000,内税,245.0000,運賃,配送費・運賃,スパ－クル府中,,,,,,
支出,104007,20230331,,3201,大都販売㈱：経費,保守管理費,課対仕入10%,22000.0000,内税,2000.0000,ZEUSIS　月額費用,設備保守料,スパ－クル府中,,,,,,
,104007,20230331,,3201,大都販売㈱：経費,事務消耗品費,課対仕入10%,116930.0000,内税,10630.0000,ナイスキャッチ他,備品,スパ－クル府中,,,,,,
,104007,20230331,,3201,大都販売㈱：経費,修繕費,課対仕入10%,51700.0000,内税,4700.0000,建築工事　改装,機械設備修理,スパ－クル府中,,,,,,
支出,104008,20230331,,1901,㈱ユニマットライフ,衛生費,課対仕入10%,31768.0000,内税,2888.0000,マット・モップ代,マット・モップ等,スパ－クル府中,,,,,,
支出,104009,20230331,,2180,㈱ＨＹ－システム,支払手数料,課対仕入10%,22000.0000,内税,2000.0000,システム利用料,パーラーシステム利用代,スパ－クル府中,,,,,,
支出,104010,20230331,,8530,日本カルミック㈱,衛生費,課対仕入10%,35970.0000,内税,3270.0000,サニタイザー使用料,日本カルミック,スパ－クル府中,,,,,,
支出,104011,20230331,,3035,キャノンマーケティングジャパン㈱,修繕費,課対仕入10%,8048.0000,内税,731.0000,コピー使用料,パフォーマンスチャ－ジ,スパ－クル府中,,,,,,
支出,104012,20230331,,3001,ヤマト運輸㈱　多摩主管支店,運賃荷造費,課対仕入10%,4780.0000,内税,434.0000,運賃,配送費・運賃,スパ－クル府中,,,,,,
支出,104013,20230331,,3006,グローリーナスカ㈱,保守管理費,課対仕入10%,105600.0000,内税,9600.0000,保守管理費,設備保守料,スパ－クル府中,,,,,,
,104013,20230331,,3006,グローリーナスカ㈱,修繕費,課対仕入10%,28050.0000,内税,2550.0000,メダル貸機修理,機械設備修理,スパ－クル府中,,,,,,
支出,104014,20230331,,3037,㈱データサポート,販売促進費,課対仕入10%,21450.0000,内税,1950.0000,携帯充電器,アメニティ用品,スパ－クル府中,,,,,,
支出,104015,20230331,,6227,タイムズ24㈱,販売促進費,課対仕入10%,58065.0000,内税,5278.0000,駐車サービス,お客様駐車券,スパ－クル府中,,,,,,
支出,104016,20230331,,4878,㈱キョウエイアドインターナショナル,販売促進費,課対仕入10%,165275.0000,内税,15025.0000,バス広告,駅貼看板・吊革広告,スパ－クル府中,,,,,,
支出,104017,20230331,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,49126.0000,内税,4466.0000,ゴットイーター・リゼロ部品,パチンコ部品,スパ－クル府中,,,,,,
,104017,20230331,,4019,㈱貢献　経費,修繕費,課対仕入10%,41250.0000,内税,3750.0000,遊技台設置,入れ替え台取付,スパ－クル府中,,,,,,
,104017,20230331,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,310530.0000,内税,28230.0000,JC部品・インカム備品等,備品,スパ－クル府中,,,,,,
,104017,20230331,,4019,㈱貢献　経費,運賃荷造費,課対仕入10%,9515.0000,内税,865.0000,運賃,配送費・運賃,スパ－クル府中,,,,,,
,104017,20230331,,4019,㈱貢献　経費,販売促進費,課対仕入10%,265430.0000,内税,24130.0000,スマスロ装飾一式,販促物,スパ－クル府中,,,,,,
,104017,20230331,,4019,㈱貢献　経費,什器備品２００％,課対仕入10%,4158000.0000,外税,378000.0000,スマスロユニット12台,,スパ－クル府中,,,,,,
支出,104018,20230331,,0826,㈱さくらトータルサービス,事務消耗品費,課対仕入10%,6665.0000,内税,605.0000,STS:蛍光灯,電球・蛍光管,スパ－クル府中,,,,,,
,104018,20230331,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,10037.0000,内税,912.0000,STS：ロゴ看板不灯球交換他,機械設備修理,スパ－クル府中,,,,,,
支出,104019,20230331,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,211200.0000,内税,19200.0000,STS:コレクタ,設備保守料,スパ－クル府中,,,,,,
支出,104020,20230331,,0826,㈱さくらトータルサービス,衛生費,課対仕入10%,1955800.0000,内税,177800.0000,STS:清掃費,清掃代,スパ－クル府中,,,,,,
支出,104021,20230331,,4014,ゲンダイエージェンシー株式会社,販売促進費,課対仕入10%,81840.0000,内税,7440.0000,WEB広告料,広告掲載料,スパ－クル府中,,,,,,
,104021,20230331,,4014,ゲンダイエージェンシー株式会社,販売促進費,課対仕入10%,51973.0000,内税,4724.0000,LINE＠2月分追加,広告掲載料,スパ－クル府中,,,,,,
,104021,20230331,,4014,ゲンダイエージェンシー株式会社,販売促進費,課対仕入10%,22110.0000,内税,2010.0000,LINE＠月額使用料,広告掲載料,スパ－クル府中,,,,,,
支出,104022,20230331,,4015,㈱一広ケーｱﾝﾄﾞエー,販売促進費,課対仕入10%,16500.0000,内税,1500.0000,ピーワールド掲載料,広告掲載料,スパ－クル府中,,,,,,
支出,104023,20230331,,8403,くるる管理組合店舗部会,光熱費,課対仕入10%,2049971.0000,内税,186361.0000,電気代,電気代,スパ－クル府中,,,,,,
,104023,20230331,,8403,くるる管理組合店舗部会,水道料,課対仕入10%,105704.0000,内税,9609.0000,水道代,,スパ－クル府中,,,,,,
支出,104024,20230331,,5131,㈲古川新興,衛生費,課対仕入10%,58929.0000,内税,5357.0000,ゴミ処理代,ゴミ処理,スパ－クル府中,,,,,,
