日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20231130,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,300000.0000,対象外,0.0000,出納:小口入金
20231130,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,126922.0000,対象外,0.0000,
20231130,00104101,,小口現金,10020,,,,スパークル府中,,,,,,300000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20231130,00104101,,買掛金,42010,,,,ベンダー部門,現金仕入8％,,,,,4900.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入
20231130,00104101,,事務消耗品費,86100,,,,スパークル府中,備品,,,,,12795.0000,課対仕入10%,1163.0000,,,,,,,,,,,,,,,出納:椅子
20231130,00104101,,事務消耗品費,86100,,,,ベンダー部門,備品,,,,,550.0000,課対仕入10%,50.0000,,,,,,,,,,,,,,,出納:フィルター
20231130,00104101,,旅費交通費,86110,,,,スパークル府中,交通機関,,,,,900.0000,課対仕入10%,81.0000,,,,,,,,,,,,,,,出納:府中病院⇔スパークル府中（通院）
20231130,00104101,,販売促進費,86145,,,,スパークル府中,販促物,,,,,30261.0000,課対仕入10%,2749.0000,,,,,,,,,,,,,,,出納:園芸支柱
20231130,00104101,,販売促進費,86145,,,,スパークル府中,プライズ（景品代）,,,,,9845.0000,課対仕入10%,895.0000,,,,,,,,,,,,,,,出納:ポイント景品
20231130,00104101,,販売促進費,86145,,,,ベンダー部門,販促物,,,,,1100.0000,課対仕入10%,100.0000,,,,,,,,,,,,,,,出納:クリスマス販促
20231130,00104101,,衛生費,86190,,,,スパークル府中,クリーニング代,,,,,13171.0000,課対仕入10%,1197.0000,,,,,,,,,,,,,,,出納:クリーニング
20231130,00104101,,教育費,86260,,,,スパークル府中,セミナー・研修・受験費用,,,,,43240.0000,課対仕入10%,3930.0000,,,,,,,,,,,,,,,出納:遊技機取扱主任者
20231130,00104101,,非課税支払手数料,86303,,,,スパークル府中,各種手数料（官公庁）,,,,,10160.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認
