日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240131,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,300000.0000,対象外,0.0000,出納:小口入金
20240131,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,106054.0000,対象外,0.0000,
20240131,00104101,,,,,,,,,,,,,,,,福利厚生費,86050,,,,スパークル府中,食券販売代金,,,,,52500.0000,課対仕入10%,4772.0000,出納:食券代入金
20240131,00104101,,小口現金,10020,,,,スパークル府中,,,,,,352500.0000,対象外,0.0000,,,,,,,,,,,,,,,
20240131,00104101,,買掛金,42010,,,,ベンダー部門,現金仕入：10%,,,,,4400.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:ストロー
20240131,00104101,,事務消耗品費,86100,,,,スパークル府中,ＯＡ用品,,,,,1250.0000,課対仕入10%,113.0000,,,,,,,,,,,,,,,出納:マウス
20240131,00104101,,事務消耗品費,86100,,,,スパークル府中,備品,,,,,12215.0000,課対仕入10%,1108.0000,,,,,,,,,,,,,,,出納:段ボール
20240131,00104101,,旅費交通費,86110,,,,スパークル府中,交通機関,,,,,8989.0000,課対仕入10%,812.0000,,,,,,,,,,,,,,,出納:府中?小川町（遊技機）
20240131,00104101,,販売促進費,86145,,,,スパークル府中,アメニティ用品,,,,,9496.0000,課対仕入10%,863.0000,,,,,,,,,,,,,,,出納:マウスウォッシュ
20240131,00104101,,販売促進費,86145,,,,スパークル府中,販促物,,,,,17168.0000,課対仕入10%,1559.0000,,,,,,,,,,,,,,,出納:プラザ装飾品
20240131,00104101,,販売促進費,86145,,,,スパークル府中,個店イベント,,,,,1104.0000,課対仕入10%,100.0000,,,,,,,,,,,,,,,出納:プラザ販促
20240131,00104101,,販売促進費,86145,,,,スパークル府中,プライズ（景品代）,,,,,40242.0000,課対仕入10%,3657.0000,,,,,,,,,,,,,,,出納:ポイント景品
20240131,00104101,,販売促進費,86145,,,,ベンダー部門,販促物,,,,,770.0000,課対仕入10%,70.0000,,,,,,,,,,,,,,,出納:Ｓカフェ販促
20240131,00104101,,非課税支払手数料,86303,,,,スパークル府中,各種手数料（官公庁）,,,,,10420.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:認定申請
