日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20221025,00104001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパ－クル府中,,,,,,175110.0000,対象外,0.0000,
20221025,00104001,,買掛金,42010,,,,パーラー営業部,現金仕入8％,,,,,10519.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入
20221025,00104001,,事務消耗品費,86100,,,,スパ－クル府中,事務用品,,,,,1430.0000,課対仕入10%,130.0000,,,,,,,,,,,,,,,出納:マッキー他
20221025,00104001,,事務消耗品費,86100,,,,スパ－クル府中,備品,,,,,18627.0000,課対仕入10%,1692.0000,,,,,,,,,,,,,,,出納:延長コード
20221025,00104001,,旅費交通費,86110,,,,スパ－クル府中,交通機関,,,,,4152.0000,課対仕入10%,375.0000,,,,,,,,,,,,,,,出納:府中⇔調布（サンプリング）
20221025,00104001,,販売促進費,86145,,,,スパ－クル府中,配布用販促物,,,,,30234.0000,課対仕入10%,2748.0000,,,,,,,,,,,,,,,出納:ティッシュ
20221025,00104001,,販売促進費,86145,,,,スパ－クル府中,販促物,,,,,31834.0000,課対仕入10%,2893.0000,,,,,,,,,,,,,,,出納:トイレ販促
20221025,00104001,,販売促進費,86145,,,,スパ－クル府中,個店イベント,,,,,33600.0000,課対仕入10%,3054.0000,,,,,,,,,,,,,,,出納:総付け
20221025,00104001,,販売促進費,86145,,,,スパ－クル府中,プライズ（景品代）,,,,,5954.0000,課対仕入10%,541.0000,,,,,,,,,,,,,,,出納:ポイント商品
20221025,00104001,,衛生費,86190,,,,スパ－クル府中,Ｐ清掃・衛生用品,,,,,1320.0000,課対仕入10%,120.0000,,,,,,,,,,,,,,,出納:清掃用具
20221025,00104001,,非課税支払手数料,86303,,,,スパ－クル府中,各種手数料（官公庁）,,,,,20780.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請
20221025,00104001,,雑費,86310,,,,スパ－クル府中,その他,,,,,16660.0000,課対仕入10%,1514.0000,,,,,,,,,,,,,,,出納:まかない弁当
