日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20231025,00104001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,300000.0000,対象外,0.0000,出納:小口入金
20231025,00104001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,261560.0000,対象外,0.0000,
20231025,00104001,,小口現金,10020,,,,スパークル府中,,,,,,300000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20231025,00104001,,買掛金,42010,,,,スパークル府中,現金仕入8％,,,,,22204.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:プラザ景品
20231025,00104001,,買掛金,42010,,,,ベンダー部門,現金仕入8％,,,,,7677.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:梅こぶ茶
20231025,00104001,,福利厚生費,86050,,,,人事総務部,健康診断他,,,,,8694.0000,課対仕入10%,790.0000,,,,,,,,,,,,,,,出納:二次検査代
20231025,00104001,,事務消耗品費,86100,,,,スパークル府中,備品,,,,,58481.0000,課対仕入10%,5316.0000,,,,,,,,,,,,,,,出納:ラチェットレンチ他
20231025,00104001,,販売促進費,86145,,,,スパークル府中,販促物,,,,,65984.0000,課対仕入10%,5996.0000,,,,,,,,,,,,,,,出納:販促物
20231025,00104001,,販売促進費,86145,,,,スパークル府中,個店イベント,,,,,57930.0000,課対仕入10%,5266.0000,,,,,,,,,,,,,,,出納:総付け景品
20231025,00104001,,販売促進費,86145,,,,スパークル府中,プライズ（景品代）,,,,,27829.0000,課対仕入10%,2529.0000,,,,,,,,,,,,,,,出納:ポイント景品
20231025,00104001,,支払手数料,86300,,,,スパークル府中,事務手数料,,,,,1100.0000,課対仕入10%,100.0000,,,,,,,,,,,,,,,出納:仕入商品代引手数料
20231025,00104001,,非課税支払手数料,86303,,,,スパークル府中,各種手数料（官公庁）,,,,,7700.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:道路使用
20231025,00104001,,雑費,86310,,,,スパークル府中,クレーム処理費,,,,,3181.0000,課対仕入10%,288.0000,,,,,,,,,,,,,,,出納:お客さま用シップ
20231025,00104001,,運賃荷造費,86340,,,,スパークル府中,配送費・運賃,,,,,780.0000,課対仕入10%,70.0000,,,,,,,,,,,,,,,出納:仕入商品運賃
