日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240930,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,300000.0000,対象外,0.0000,出納:小口現金入金
20240930,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,84425.0000,対象外,0.0000,
20240930,00104101,,,,,,,,,,,,,,,,福利厚生費,86050,,,,人事総務課,食券販売代金,,,,,10500.0000,課対仕入10%,954.0000,出納:食券代金入金
20240930,00104101,,小口現金,10020,,,,スパークル府中,,,,,,310500.0000,対象外,0.0000,,,,,,,,,,,,,,,
20240930,00104101,,買掛金,42010,,,,スパークル府中,現金仕入8％,,,,,23328.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入れ　頂みかんジュース
20240930,00104101,,買掛金,42010,,,,ベンダー部門,現金仕入8％,,,,,4043.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:ベンダーコカコーラ（×2）
20240930,00104101,,事務消耗品費,86100,,,,スパークル府中,事務用品,,,,,773.0000,課対仕入10%,70.0000,,,,,,,,,,,,,,,出納:キャンギャル用　色紙、マーカー（4本）
20240930,00104101,,事務消耗品費,86100,,,,スパークル府中,備品,,,,,5038.0000,課対仕入10%,457.0000,,,,,,,,,,,,,,,出納:電気ポット用コード
20240930,00104101,,旅費交通費,86110,,,,スパークル府中,交通機関,,,,,1504.0000,課対仕入10%,135.0000,,,,,,,,,,,,,,,出納:新台先見せ（府中⇔上野）
20240930,00104101,,販売促進費,86145,,,,スパークル府中,アメニティ用品,,,,,9496.0000,課対仕入10%,863.0000,,,,,,,,,,,,,,,出納:マウスウォッシュ
20240930,00104101,,販売促進費,86145,,,,スパークル府中,販促物,,,,,8692.0000,課対仕入10%,789.0000,,,,,,,,,,,,,,,出納:プラザ販促一式
20240930,00104101,,販売促進費,86145,,,,スパークル府中,プライズ（景品代）,,,,,10451.0000,課対仕入10%,950.0000,,,,,,,,,,,,,,,出納:ポイント景品各種
20240930,00104101,,衛生費,86190,,,,スパークル府中,クリーニング代,,,,,2087.0000,課対仕入10%,189.0000,,,,,,,,,,,,,,,出納:キャンギャル衣装クリーニング
20240930,00104101,,衛生費,86190,,,,スパークル府中,清掃用品・衛生用品,,,,,660.0000,課対仕入10%,60.0000,,,,,,,,,,,,,,,出納:ミニネットクリーナー他
20240930,00104101,,支払手数料,86300,,,,スパークル府中,金融機関手数料,,,,,220.0000,課対仕入10%,20.0000,,,,,,,,,,,,,,,出納:振込手数料
20240930,00104101,,非課税支払手数料,86303,,,,スパークル府中,各種手数料（官公庁）,,,,,14340.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:9/24分変更承認申請手数料
20240930,00104101,,雑費,86310,,,,スパークル府中,その他,,,,,3793.0000,課対仕入10%,344.0000,,,,,,,,,,,,,,,出納:9/22指定日　賄い　御菓子
