日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20220430,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパ－クル府中,,,,,,300000.0000,対象外,0.0000,出納:小口入金
20220430,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパ－クル府中,,,,,,241918.0000,対象外,0.0000,
20220430,00104101,,小口現金,10020,,,,スパ－クル府中,,,,,,300000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20220430,00104101,,事務消耗品費,86100,,,,スパ－クル府中,備品,,,,,2040.0000,課対仕入10%,185.0000,,,,,,,,,,,,,,,出納:備品
20220430,00104101,,事務消耗品費,86100,,,,スパ－クル府中,パチンコ部品,,,,,17710.0000,課対仕入10%,1610.0000,,,,,,,,,,,,,,,出納:パチンコ部品
20220430,00104101,,事務消耗品費,86100,,,,ベンダー部門,制服代,,,,,10520.0000,課対仕入10%,956.0000,,,,,,,,,,,,,,,出納:制服代
20220430,00104101,,旅費交通費,86110,,,,スパ－クル府中,交通機関,,,,,4278.0000,課対仕入10%,387.0000,,,,,,,,,,,,,,,出納:府中⇔御徒町（展示会）
20220430,00104101,,販売促進費,86145,,,,スパ－クル府中,配布用販促物,,,,,53251.0000,課対仕入10%,4841.0000,,,,,,,,,,,,,,,出納:ポケットティッシュ
20220430,00104101,,販売促進費,86145,,,,スパ－クル府中,販促物,,,,,96760.0000,課対仕入10%,8794.0000,,,,,,,,,,,,,,,出納:販促物
20220430,00104101,,販売促進費,86145,,,,スパ－クル府中,プライズ（景品代）,,,,,17489.0000,課対仕入10%,1589.0000,,,,,,,,,,,,,,,出納:ポイント景品
20220430,00104101,,非課税支払手数料,86303,,,,スパ－クル府中,各種手数料（官公庁）,,,,,17020.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請
20220430,00104101,,雑費,86310,,,,スパ－クル府中,その他,,,,,22850.0000,課対仕入10%,2076.0000,,,,,,,,,,,,,,,出納:まかない弁当
20220430,00102102,,,,,,,,,,,,,,,,小口現金,10020,,,,ＣＨＩＫＡＳＡＫＵ,,,,,,76495.0000,対象外,0.0000,
20220430,00102102,,事務消耗品費,86100,,,,ＣＨＩＫＡＳＡＫＵ,備品,,,,,15620.0000,課対仕入10%,1420.0000,,,,,,,,,,,,,,,出納:温度計
20220430,00102102,,事務消耗品費,86100,,,,ＣＨＩＫＡＳＡＫＵ,パチンコ部品,,,,,2116.0000,課対仕入10%,192.0000,,,,,,,,,,,,,,,出納:パチンコ部品（遊技釘・他）
20220430,00102102,,旅費交通費,86110,,,,ＣＨＩＫＡＳＡＫＵ,交通機関,,,,,4324.0000,課対仕入10%,392.0000,,,,,,,,,,,,,,,出納:他店視察交通費
20220430,00102102,,販売促進費,86145,,,,ＣＨＩＫＡＳＡＫＵ,個店イベント,,,,,20445.0000,課対仕入10%,1858.0000,,,,,,,,,,,,,,,出納:総付景品
20220430,00102102,,通信費,86160,,,,ＣＨＩＫＡＳＡＫＵ,郵便料金,,,,,1330.0000,課対仕入10%,120.0000,,,,,,,,,,,,,,,出納:ゆうパック運賃
20220430,00102102,,非課税支払手数料,86303,,,,ＣＨＩＫＡＳＡＫＵ,各種手数料（官公庁）,,,,,32660.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請手数料
