日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20230325,00104001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパ－クル府中,,,,,,141143.0000,対象外,0.0000,
20230325,00104001,,買掛金,42010,,,,ベンダー部門,現金仕入8％,,,,,6649.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:コーラ
20230325,00104001,,事務消耗品費,86100,,,,スパ－クル府中,備品,,,,,34255.0000,課対仕入10%,3114.0000,,,,,,,,,,,,,,,出納:倉庫合合鍵
20230325,00104001,,事務消耗品費,86100,,,,スパ－クル府中,パチンコ部品,,,,,6710.0000,課対仕入10%,610.0000,,,,,,,,,,,,,,,出納:海部品
20230325,00104001,,販売促進費,86145,,,,スパ－クル府中,販促物,,,,,27207.0000,課対仕入10%,2473.0000,,,,,,,,,,,,,,,出納:プラザ装飾品
20230325,00104001,,販売促進費,86145,,,,スパ－クル府中,個店イベント,,,,,40990.0000,課対仕入10%,3726.0000,,,,,,,,,,,,,,,出納:総付け景品
20230325,00104001,,販売促進費,86145,,,,スパ－クル府中,プライズ（景品代）,,,,,17272.0000,課対仕入10%,1569.0000,,,,,,,,,,,,,,,出納:ポイント景品
20230325,00104001,,教育費,86260,,,,スパ－クル府中,セミナー受講費,,,,,2100.0000,課対仕入10%,190.0000,,,,,,,,,,,,,,,出納:防火管理講習教材費
20230325,00104001,,支払手数料,86300,,,,スパ－クル府中,金融機関手数料,,,,,440.0000,課対仕入10%,40.0000,,,,,,,,,,,,,,,出納:振込手数料
20230325,00104001,,非課税支払手数料,86303,,,,スパ－クル府中,各種手数料（官公庁）,,,,,5520.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請
