収支区分,管理番号,発生日,決済期日,取引先コード,取引先,勘定科目,税区分,金額,税計算区分,税額,備考,品目,部門,メモタグ（複数指定可、カンマ区切り）,決済日,決済口座,決済金額
支出,104001,20240930,,5343,大國魂神社,販売促進費,課対仕入10%,133403.0000,内税,12127.0000,大國魂神社駐車場（9月分）,お客様駐車券,スパークル府中,,,,,,
支出,104002,20240930,,6229,セデック㈱,支払手数料,課対仕入10%,5500.0000,内税,500.0000,PConnectサービス利用料（9月）,ｼｽﾃﾑ管理利用料,スパークル府中,,,,,,
支出,104003,20240930,,3163,佐川急便㈱ ,運賃荷造費,課対仕入10%,1329.0000,内税,120.0000,佐川急便運賃（9月）,配送費・運賃,スパークル府中,,,,,,
支出,104004,20240930,,4878,㈱キョウエイアドインターナショナル,販売促進費,課対仕入10%,91300.0000,内税,8300.0000,バス広告（9月）,看板・吊革広告,スパークル府中,,,,,,
支出,104005,20240930,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,14520.0000,内税,1320.0000,ネオ5　クリア（30個）,備品,スパークル府中,,,,,,
,104005,20240930,,4019,㈱貢献　経費,運賃荷造費,課対仕入10%,1320.0000,内税,120.0000,立替運賃,配送費・運賃,スパークル府中,,,,,,
,104005,20240930,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,14520.0000,内税,1320.0000,ネオ5　クリア（30個）,備品,スパークル府中,,,,,,
,104005,20240930,,4019,㈱貢献　経費,運賃荷造費,課対仕入10%,1320.0000,内税,120.0000,立替運賃,配送費・運賃,スパークル府中,,,,,,
,104005,20240930,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,28600.0000,内税,2600.0000,分煙ボード土台ベースのみ（20個）,備品,スパークル府中,,,,,,
,104005,20240930,,4019,㈱貢献　経費,運賃荷造費,課対仕入10%,1760.0000,内税,160.0000,立替運賃,配送費・運賃,スパークル府中,,,,,,
,104005,20240930,,4019,㈱貢献　経費,修繕費,課対仕入10%,220000.0000,内税,20000.0000,レコーダーハードディスク交換（2枚）,機械設備修理,スパークル府中,,,,,,
,104005,20240930,,4019,㈱貢献　経費,什器備品２００％,課対仕入10%,745800.0000,外税,67800.0000,店頭監視モニター用録画機器,,スパークル府中,,,,,,
,104005,20240930,,4019,㈱貢献　経費,販売促進費,課対仕入10%,39600.0000,内税,3600.0000,コンパニオン一式（9/22）,個店イベント,スパークル府中,,,,,,
支出,104006,20240930,,3020,㈲リーテック　遊技台振込,修繕費,課対仕入10%,64350.0000,内税,5850.0000,ぱちんこ台設置（39台）8/4,入れ替え台取付,スパークル府中,,,,,,
,104006,20240930,,3020,㈲リーテック　遊技台振込,修繕費,課対仕入10%,27500.0000,内税,2500.0000,ぱちんこ台設置（15台）8/18,入れ替え台取付,スパークル府中,,,,,,
,104006,20240930,,3020,㈲リーテック　遊技台振込,事務消耗品費,課対仕入10%,12463.0000,内税,1133.0000,P　Reゼロ鬼がかり（発射装置）,パチンコ部品,スパークル府中,,,,,,
支出,104007,20240930,,3006,グローリーナスカ㈱,保守管理費,課対仕入10%,105600.0000,内税,9600.0000,グローリー保守管理料,設備保守料,スパークル府中,,,,,,
支出,104008,20240930,,3201,大都販売㈱：経費,保守管理費,課対仕入10%,22000.0000,内税,2000.0000,ZEUSIS PLUS月額費用,設備保守料,スパークル府中,,,,,,
,104008,20240930,,3201,大都販売㈱：経費,修繕費,課対仕入10%,80300.0000,内税,7300.0000,建築工事　改装（男性トイレ）,機械設備修理,スパークル府中,,,,,,
,104008,20240930,,3201,大都販売㈱：経費,事務消耗品費,課対仕入10%,66770.0000,内税,6070.0000,研磨布LT3,備品,スパークル府中,,,,,,
,104008,20240930,,3201,大都販売㈱：経費,事務消耗品費,課対仕入10%,8052.0000,内税,732.0000,ナイスキャッチ本体＆ビス,備品,スパークル府中,,,,,,
,104008,20240930,,3201,大都販売㈱：経費,修繕費,課対仕入10%,40370.0000,内税,3670.0000,布研磨切れ交換変更費用,機械設備修理,スパークル府中,,,,,,
支出,104009,20240930,,1901,㈱ユニマットライフ,衛生費,課対仕入10%,31768.0000,内税,2888.0000,レンタルマット使用料（9月）,マット・モップ等,スパークル府中,,,,,,
支出,104010,20240930,,4015,㈱一広ケーアンドエー,販売促進費,課対仕入10%,47300.0000,内税,4300.0000,ｐ-world広告掲載料（9月）,広告掲載料,スパークル府中,,,,,,
