日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20221031,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパ－クル府中,,,,,,300000.0000,対象外,0.0000,出納:小口入金
20221031,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパ－クル府中,,,,,,193490.0000,対象外,0.0000,
20221031,00104101,,,,,,,,,,,,,,,,福利厚生費,86050,,,,総務部,食券販売代金,,,,,58500.0000,課対仕入10%,5318.0000,出納:食券代入金
20221031,00104101,,小口現金,10020,,,,スパ－クル府中,,,,,,358500.0000,対象外,0.0000,,,,,,,,,,,,,,,
20221031,00104101,,買掛金,42010,,,,ベンダー部門,現金仕入8％,,,,,5617.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入
20221031,00104101,,福利厚生費,86050,,,,総務部,健康診断・産業医,,,,,11295.0000,課対仕入10%,1026.0000,,,,,,,,,,,,,,,出納:二次検査代
20221031,00104101,,事務消耗品費,86100,,,,スパ－クル府中,ＯＡ用品,,,,,15605.0000,課対仕入10%,1418.0000,,,,,,,,,,,,,,,出納:トナーカートリッジ
20221031,00104101,,事務消耗品費,86100,,,,スパ－クル府中,備品,,,,,3536.0000,課対仕入10%,321.0000,,,,,,,,,,,,,,,出納:備品
20221031,00104101,,旅費交通費,86110,,,,スパ－クル府中,交通機関,,,,,4578.0000,課対仕入10%,414.0000,,,,,,,,,,,,,,,出納:府中~調布（サンプリング）
20221031,00104101,,販売促進費,86145,,,,スパ－クル府中,配布用販促物,,,,,28457.0000,課対仕入10%,2587.0000,,,,,,,,,,,,,,,出納:ポケットティッシュ
20221031,00104101,,販売促進費,86145,,,,スパ－クル府中,販促物,,,,,80505.0000,課対仕入10%,7317.0000,,,,,,,,,,,,,,,出納:クリスマス装飾
20221031,00104101,,販売促進費,86145,,,,スパ－クル府中,プライズ（景品代）,,,,,16954.0000,課対仕入10%,1541.0000,,,,,,,,,,,,,,,出納:会員ポイント景品
20221031,00104101,,衛生費,86190,,,,スパ－クル府中,Ｐ清掃・衛生用品,,,,,403.0000,課対仕入10%,36.0000,,,,,,,,,,,,,,,出納:ワイドハイター
20221031,00104101,,非課税支払手数料,86303,,,,スパ－クル府中,各種手数料（官公庁）,,,,,26540.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請
