日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20230925,00104001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,168154.0000,対象外,0.0000,
20230925,00104001,,買掛金,42010,,,,スパークル府中,現金仕入8％,,,,,6000.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:プラザハロウィン商品
20230925,00104001,,買掛金,42010,,,,ベンダー部門,現金仕入8％,,,,,409.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入れ
20230925,00104001,,事務消耗品費,86100,,,,スパークル府中,ＯＡ用品,,,,,2519.0000,課対仕入10%,229.0000,,,,,,,,,,,,,,,出納:PCインナーバック
20230925,00104001,,事務消耗品費,86100,,,,スパークル府中,備品,,,,,6994.0000,課対仕入10%,635.0000,,,,,,,,,,,,,,,出納:電池
20230925,00104001,,旅費交通費,86110,,,,スパークル府中,交通機関,,,,,2546.0000,課対仕入10%,230.0000,,,,,,,,,,,,,,,出納:府中⇒国際展示場⇒御徒町⇒府中（展示会）
20230925,00104001,,販売促進費,86145,,,,スパークル府中,アメニティ用品,,,,,20854.0000,課対仕入10%,1895.0000,,,,,,,,,,,,,,,出納:アメニティ
20230925,00104001,,販売促進費,86145,,,,スパークル府中,配布用販促物,,,,,20768.0000,課対仕入10%,1888.0000,,,,,,,,,,,,,,,出納:ポケットティッシュ
20230925,00104001,,販売促進費,86145,,,,スパークル府中,販促物,,,,,33414.0000,課対仕入10%,3037.0000,,,,,,,,,,,,,,,出納:ハロウィンデコジェル
20230925,00104001,,販売促進費,86145,,,,スパークル府中,個店イベント,,,,,38238.0000,課対仕入10%,3476.0000,,,,,,,,,,,,,,,出納:総付け景品
20230925,00104001,,販売促進費,86145,,,,スパークル府中,プライズ（景品代）,,,,,25546.0000,課対仕入10%,2322.0000,,,,,,,,,,,,,,,出納:ポイント商品
20230925,00104001,,衛生費,86190,,,,スパークル府中,清掃用品・衛生用品,,,,,686.0000,課対仕入10%,62.0000,,,,,,,,,,,,,,,出納:ハイター
20230925,00104001,,非課税支払手数料,86303,,,,スパークル府中,各種手数料（官公庁）,,,,,10180.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請
