日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20230630,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,300000.0000,対象外,0.0000,出納:小口入金
20230630,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,97432.0000,対象外,0.0000,
20230630,00104101,,小口現金,10020,,,,スパークル府中,,,,,,300000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20230630,00104101,,買掛金,42010,,,,ベンダー部門,現金仕入8％,,,,,5546.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入
20230630,00104101,,事務消耗品費,86100,,,,スパークル府中,備品,,,,,4850.0000,課対仕入10%,440.0000,,,,,,,,,,,,,,,出納:ティッシュ
20230630,00104101,,事務消耗品費,86100,,,,ベンダー部門,事務用品,,,,,3850.0000,課対仕入10%,350.0000,,,,,,,,,,,,,,,出納:マーカー
20230630,00104101,,旅費交通費,86110,,,,スパークル府中,交通機関,,,,,3074.0000,課対仕入10%,276.0000,,,,,,,,,,,,,,,出納:府中⇔御徒町（展示会）
20230630,00104101,,販売促進費,86145,,,,スパークル府中,アメニティ用品,,,,,16354.0000,課対仕入10%,1486.0000,,,,,,,,,,,,,,,出納:マウスウォッシュ
20230630,00104101,,販売促進費,86145,,,,スパークル府中,販促物,,,,,36210.0000,課対仕入10%,3291.0000,,,,,,,,,,,,,,,出納:LEDライト
20230630,00104101,,販売促進費,86145,,,,スパークル府中,プライズ（景品代）,,,,,16238.0000,課対仕入10%,1475.0000,,,,,,,,,,,,,,,出納:ポイント景品
20230630,00104101,,衛生費,86190,,,,スパークル府中,清掃・衛生用品,,,,,290.0000,課対仕入10%,26.0000,,,,,,,,,,,,,,,出納:キッチンブリーチ
20230630,00104101,,非課税支払手数料,86303,,,,スパークル府中,各種手数料（官公庁）,,,,,11020.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請
