日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20220625,00104001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,300000.0000,対象外,0.0000,出納:小口入金
20220625,00104001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,105346.0000,対象外,0.0000,
20220625,00104001,,小口現金,10020,,,,スパークル府中,,,,,,300000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20220625,00104001,,前渡金,10280,,,,パーラー営業部,仕入前払,,,,,4896.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入
20220625,00104001,,事務消耗品費,86100,,,,スパークル府中,事務用品,,,,,660.0000,課対仕入10%,60.0000,,,,,,,,,,,,,,,出納:事務用品
20220625,00104001,,事務消耗品費,86100,,,,スパークル府中,備品,,,,,3234.0000,課対仕入10%,293.0000,,,,,,,,,,,,,,,出納:ティッシュ
20220625,00104001,,事務消耗品費,86100,,,,スパークル府中,パチンコ部品,,,,,5280.0000,課対仕入10%,480.0000,,,,,,,,,,,,,,,出納:大一ハンドル
20220625,00104001,,旅費交通費,86110,,,,スパークル府中,交通機関,,,,,1800.0000,課対仕入10%,163.0000,,,,,,,,,,,,,,,出納:タクシー代
20220625,00104001,,販売促進費,86145,,,,スパークル府中,販促物,,,,,11720.0000,課対仕入10%,1064.0000,,,,,,,,,,,,,,,出納:ベル
20220625,00104001,,販売促進費,86145,,,,スパークル府中,個店イベント,,,,,24968.0000,課対仕入10%,2269.0000,,,,,,,,,,,,,,,出納:総付景品
20220625,00104001,,販売促進費,86145,,,,スパークル府中,プライズ（景品代）,,,,,18189.0000,課対仕入10%,1653.0000,,,,,,,,,,,,,,,出納:ポイント景品
20220625,00104001,,通信費,86160,,,,スパークル府中,郵便料金,,,,,630.0000,課対仕入10%,57.0000,,,,,,,,,,,,,,,出納:切手
20220625,00104001,,衛生費,86190,,,,スパークル府中,Ｐ清掃・衛生用品,,,,,249.0000,課対仕入10%,22.0000,,,,,,,,,,,,,,,出納:ゴミ袋
20220625,00104001,,非課税支払手数料,86303,,,,スパークル府中,各種手数料（官公庁）,,,,,11720.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請
20220625,00104001,,雑費,86310,,,,スパークル府中,その他,,,,,22000.0000,課対仕入10%,2000.0000,,,,,,,,,,,,,,,出納:まかない弁当
