日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20241031,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,300000.0000,対象外,0.0000,出納:小口現金入金
20241031,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,264863.0000,対象外,0.0000,
20241031,00104101,,,,,,,,,,,,,,,,預り金,42050,,,,人事総務課,その他,,,,,4400.0000,対象外,0.0000,出納:健康診断オプション代（白MG）
20241031,00104101,,,,,,,,,,,,,,,,福利厚生費,86050,,,,人事総務課,食券販売代金,,,,,13500.0000,課対仕入10%,1227.0000,出納:食券販売代金入金（10月）
20241031,00104101,,小口現金,10020,,,,スパークル府中,,,,,,317900.0000,対象外,0.0000,,,,,,,,,,,,,,,
20241031,00104101,,買掛金,42010,,,,スパークル府中,現金仕入：10%,,,,,20856.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入れ（アリナミンゼロ）
20241031,00104101,,買掛金,42010,,,,ベンダー部門,現金仕入8％,,,,,8245.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入（Sカフェ使用　コカコーラ）
20241031,00104101,,事務消耗品費,86100,,,,スパークル府中,事務用品,,,,,1870.0000,課対仕入10%,170.0000,,,,,,,,,,,,,,,出納:ペイントマーカー各種
20241031,00104101,,事務消耗品費,86100,,,,スパークル府中,ＯＡ用品,,,,,15620.0000,課対仕入10%,1420.0000,,,,,,,,,,,,,,,出納:キャノンプリンタトナーカートリッジ
20241031,00104101,,事務消耗品費,86100,,,,スパークル府中,備品,,,,,7029.0000,課対仕入10%,639.0000,,,,,,,,,,,,,,,出納:キーバックリール
20241031,00104101,,事務消耗品費,86100,,,,スパークル府中,パチンコ部品,,,,,5610.0000,課対仕入10%,510.0000,,,,,,,,,,,,,,,出納:くぎ確認シート（P七つの大罪2GRPH）
20241031,00104101,,事務消耗品費,86100,,,,スパークル府中,スロット部品,,,,,57475.0000,課対仕入10%,5225.0000,,,,,,,,,,,,,,,出納:スロット　カバネリ　投射装置
20241031,00104101,,事務消耗品費,86100,,,,ベンダー部門,備品,,,,,550.0000,課対仕入10%,50.0000,,,,,,,,,,,,,,,出納:ベンダー備品
20241031,00104101,,旅費交通費,86110,,,,スパークル府中,交通機関,,,,,2560.0000,課対仕入10%,230.0000,,,,,,,,,,,,,,,出納:新台先見せ（府中⇔上野）
20241031,00104101,,販売促進費,86145,,,,スパークル府中,アメニティ用品,,,,,1980.0000,課対仕入10%,180.0000,,,,,,,,,,,,,,,出納:アメニティ用品　他
20241031,00104101,,販売促進費,86145,,,,スパークル府中,配布用販促物,,,,,20768.0000,課対仕入10%,1888.0000,,,,,,,,,,,,,,,出納:配布用ティッシュ
20241031,00104101,,販売促進費,86145,,,,スパークル府中,販促物,,,,,2090.0000,課対仕入10%,190.0000,,,,,,,,,,,,,,,出納:プラザ装飾備品等
20241031,00104101,,販売促進費,86145,,,,スパークル府中,個店イベント,,,,,68640.0000,課対仕入10%,6240.0000,,,,,,,,,,,,,,,出納:10月度総付け配布（神セブングミ）
20241031,00104101,,販売促進費,86145,,,,スパークル府中,プライズ（景品代）,,,,,21764.0000,課対仕入10%,1978.0000,,,,,,,,,,,,,,,出納:ポイント景品各種
20241031,00104101,,衛生費,86190,,,,スパークル府中,クリーニング代,,,,,11235.0000,課対仕入10%,1021.0000,,,,,,,,,,,,,,,出納:クリーニング代（ハッピ）
20241031,00104101,,衛生費,86190,,,,スパークル府中,清掃用品・衛生用品,,,,,550.0000,課対仕入10%,50.0000,,,,,,,,,,,,,,,出納:事務所用　厚手ゴミ袋
20241031,00104101,,教育費,86260,,,,スパークル府中,セミナー・研修・受験費用,,,,,2600.0000,課対仕入10%,0.0000,,,,,,,,,,,,,,,出納:東京防犯協会：管理者講習手数料　坪山店長
20241031,00104101,,支払手数料,86300,,,,スパークル府中,事務手数料,,,,,770.0000,課対仕入10%,70.0000,,,,,,,,,,,,,,,出納:決済手数料
20241031,00104101,,非課税支払手数料,86303,,,,スパークル府中,各種手数料（官公庁）,,,,,8940.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:道路使用許可証
20241031,00104101,,雑費,86310,,,,スパークル府中,その他,,,,,3951.0000,課対仕入10%,359.0000,,,,,,,,,,,,,,,出納:指定日　賄い　御菓子
20241031,00104101,,運賃荷造費,86340,,,,スパークル府中,配送費・運賃,,,,,1760.0000,課対仕入10%,160.0000,,,,,,,,,,,,,,,出納:送料
