日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20230831,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,300000.0000,対象外,0.0000,出納:小口入金
20230831,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,136228.0000,対象外,0.0000,
20230831,00104101,,,,,,,,,,,,,,,,預り金,42050,,,,人事総務部,その他,,,,,2200.0000,対象外,0.0000,出納:健診オプション
20230831,00104101,,小口現金,10020,,,,スパークル府中,,,,,,302200.0000,対象外,0.0000,,,,,,,,,,,,,,,
20230831,00104101,,買掛金,42010,,,,ベンダー部門,現金仕入8％,,,,,7468.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入れ
20230831,00104101,,事務消耗品費,86100,,,,スパークル府中,備品,,,,,20158.0000,課対仕入10%,1832.0000,,,,,,,,,,,,,,,出納:スタンド灰皿
20230831,00104101,,事務消耗品費,86100,,,,スパークル府中,電球・蛍光管,,,,,1870.0000,課対仕入10%,170.0000,,,,,,,,,,,,,,,出納:蛍光灯
20230831,00104101,,事務消耗品費,86100,,,,ベンダー部門,備品,,,,,3953.0000,課対仕入10%,358.0000,,,,,,,,,,,,,,,出納:フィルター
20230831,00104101,,旅費交通費,86110,,,,スパークル府中,交通機関,,,,,2672.0000,課対仕入10%,241.0000,,,,,,,,,,,,,,,出納:府中～御徒町（展示会）
20230831,00104101,,販売促進費,86145,,,,スパークル府中,アメニティ用品,,,,,2090.0000,課対仕入10%,190.0000,,,,,,,,,,,,,,,出納:除菌シート他
20230831,00104101,,販売促進費,86145,,,,スパークル府中,配布用販促物,,,,,20768.0000,課対仕入10%,1888.0000,,,,,,,,,,,,,,,出納:ポケットティッシュ
20230831,00104101,,販売促進費,86145,,,,スパークル府中,販促物,,,,,53793.0000,課対仕入10%,4890.0000,,,,,,,,,,,,,,,出納:海装飾
20230831,00104101,,衛生費,86190,,,,スパークル府中,クリーニング代,,,,,9801.0000,課対仕入10%,891.0000,,,,,,,,,,,,,,,出納:ハッピクリーニング
20230831,00104101,,衛生費,86190,,,,スパークル府中,清掃用品・衛生用品,,,,,415.0000,課対仕入10%,37.0000,,,,,,,,,,,,,,,出納:粘着クリーナー
20230831,00104101,,非課税支払手数料,86303,,,,スパークル府中,各種手数料（官公庁）,,,,,13240.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:認定申請
