日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240825,00104001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,300000.0000,対象外,0.0000,出納:小口現金入金
20240825,00104001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,121837.0000,対象外,0.0000,
20240825,00104001,,小口現金,10020,,,,スパークル府中,,,,,,300000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20240825,00104001,,買掛金,42010,,,,スパークル府中,現金仕入：10%,,,,,16324.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:ガテン無敵マーカーPRO（8/11北斗商品用）
20240825,00104001,,買掛金,42010,,,,スパークル府中,現金仕入8％,,,,,432.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:レモン果汁
20240825,00104001,,事務消耗品費,86100,,,,スパークル府中,事務用品,,,,,660.0000,課対仕入10%,60.0000,,,,,,,,,,,,,,,出納:ホワイトボードマーカー（5本）
20240825,00104001,,事務消耗品費,86100,,,,スパークル府中,ＯＡ用品,,,,,15620.0000,課対仕入10%,1420.0000,,,,,,,,,,,,,,,出納:大都HC用プリンタートナーカートリッジ
20240825,00104001,,事務消耗品費,86100,,,,スパークル府中,備品,,,,,550.0000,課対仕入10%,50.0000,,,,,,,,,,,,,,,出納:ミニフック（5個）
20240825,00104001,,事務消耗品費,86100,,,,スパークル府中,スロット部品,,,,,11517.0000,課対仕入10%,1047.0000,,,,,,,,,,,,,,,出納:サミー錠前シリンダー（カバネリ）
20240825,00104001,,事務消耗品費,86100,,,,ベンダー部門,備品,,,,,220.0000,課対仕入10%,20.0000,,,,,,,,,,,,,,,出納:Sカフェフィルター
20240825,00104001,,販売促進費,86145,,,,スパークル府中,販促物,,,,,6224.0000,課対仕入10%,565.0000,,,,,,,,,,,,,,,出納:販促用　布（無地先染め×15）
20240825,00104001,,販売促進費,86145,,,,スパークル府中,個店イベント,,,,,52275.0000,課対仕入10%,4751.0000,,,,,,,,,,,,,,,出納:店内装飾物（提灯）
20240825,00104001,,衛生費,86190,,,,ベンダー部門,清掃用品・衛生用品,,,,,840.0000,課対仕入10%,76.0000,,,,,,,,,,,,,,,出納:Sカフェ清掃用品
20240825,00104001,,非課税支払手数料,86303,,,,スパークル府中,各種手数料（官公庁）,,,,,13060.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:8/13入替分変更申請手数料
20240825,00104001,,雑費,86310,,,,スパークル府中,その他,,,,,2795.0000,課対仕入10%,254.0000,,,,,,,,,,,,,,,出納:8/11用　賄い（お菓子）
20240825,00104001,,運賃荷造費,86340,,,,スパークル府中,配送費・運賃,,,,,1320.0000,課対仕入10%,120.0000,,,,,,,,,,,,,,,出納:ガテン無敵マーカー送料
