日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20231031,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,300000.0000,対象外,0.0000,出納:小口入金
20231031,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,112517.0000,対象外,0.0000,
20231031,00104101,,,,,,,,,,,,,,,,福利厚生費,86050,,,,人事総務部,食券販売代金,,,,,48000.0000,課対仕入10%,4363.0000,出納:食券代入金
20231031,00104101,,小口現金,10020,,,,スパークル府中,,,,,,348000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20231031,00104101,,買掛金,42010,,,,ベンダー部門,現金仕入8％,,,,,10220.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入れ
20231031,00104101,,事務消耗品費,86100,,,,スパークル府中,備品,,,,,13318.0000,課対仕入10%,1209.0000,,,,,,,,,,,,,,,出納:ティッシュ
20231031,00104101,,事務消耗品費,86100,,,,スパークル府中,パチンコ部品,,,,,13145.0000,課対仕入10%,1195.0000,,,,,,,,,,,,,,,出納:賞球ユニット
20231031,00104101,,事務消耗品費,86100,,,,ベンダー部門,備品,,,,,231.0000,課対仕入10%,21.0000,,,,,,,,,,,,,,,出納:備品
20231031,00104101,,旅費交通費,86110,,,,スパークル府中,交通機関,,,,,2932.0000,課対仕入10%,264.0000,,,,,,,,,,,,,,,出納:府中⇔御徒町（展示会）
20231031,00104101,,販売促進費,86145,,,,スパークル府中,アメニティ用品,,,,,2860.0000,課対仕入10%,260.0000,,,,,,,,,,,,,,,出納:除菌シート他
20231031,00104101,,販売促進費,86145,,,,スパークル府中,配布用販促物,,,,,22462.0000,課対仕入10%,2042.0000,,,,,,,,,,,,,,,出納:ティッシュ
20231031,00104101,,販売促進費,86145,,,,スパークル府中,販促物,,,,,4337.0000,課対仕入10%,394.0000,,,,,,,,,,,,,,,出納:プラザ装飾
20231031,00104101,,販売促進費,86145,,,,スパークル府中,プライズ（景品代）,,,,,27657.0000,課対仕入10%,2513.0000,,,,,,,,,,,,,,,出納:ポイント景品
20231031,00104101,,衛生費,86190,,,,ベンダー部門,清掃用品・衛生用品,,,,,655.0000,課対仕入10%,59.0000,,,,,,,,,,,,,,,出納:洗剤
20231031,00104101,,非課税支払手数料,86303,,,,スパークル府中,各種手数料（官公庁）,,,,,14700.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:認定申請
