日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240525,00104001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,300000.0000,対象外,0.0000,出納:小口入金
20240525,00104001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,132014.0000,対象外,0.0000,
20240525,00104001,,小口現金,10020,,,,スパークル府中,,,,,,300000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20240525,00104001,,買掛金,42010,,,,スパークル府中,現金仕入：10%,,,,,7656.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入れ
20240525,00104001,,買掛金,42010,,,,スパークル府中,現金仕入8％,,,,,1296.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入れ
20240525,00104001,,買掛金,42010,,,,ベンダー部門,現金仕入8％,,,,,6439.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入れ
20240525,00104001,,事務消耗品費,86100,,,,スパークル府中,事務用品,,,,,220.0000,課対仕入10%,20.0000,,,,,,,,,,,,,,,出納:のり
20240525,00104001,,事務消耗品費,86100,,,,スパークル府中,備品,,,,,5005.0000,課対仕入10%,455.0000,,,,,,,,,,,,,,,出納:備品
20240525,00104001,,事務消耗品費,86100,,,,スパークル府中,パチンコ部品,,,,,9185.0000,課対仕入10%,835.0000,,,,,,,,,,,,,,,出納:北斗部品
20240525,00104001,,旅費交通費,86110,,,,スパークル府中,交通機関,,,,,3783.0000,課対仕入10%,343.0000,,,,,,,,,,,,,,,出納:府中⇔八王子・新宿(視察)
20240525,00104001,,旅費交通費,86110,,,,営業支援担当,交通機関,,,,,2256.0000,課対仕入10%,204.0000,,,,,,,,,,,,,,,出納:府中⇔高幡不動（ＰＪＲ）
20240525,00104001,,販売促進費,86145,,,,スパークル府中,アメニティ用品,,,,,1980.0000,課対仕入10%,180.0000,,,,,,,,,,,,,,,出納:コットン
20240525,00104001,,販売促進費,86145,,,,スパークル府中,配布用販促物,,,,,27104.0000,課対仕入10%,2464.0000,,,,,,,,,,,,,,,出納:ティッシュ
20240525,00104001,,販売促進費,86145,,,,スパークル府中,販促物,,,,,6036.0000,課対仕入10%,548.0000,,,,,,,,,,,,,,,出納:ＵＳＢ
20240525,00104001,,販売促進費,86145,,,,スパークル府中,個店イベント,,,,,49930.0000,課対仕入10%,4539.0000,,,,,,,,,,,,,,,出納:Ｔシャツ
20240525,00104001,,衛生費,86190,,,,ベンダー部門,清掃用品・衛生用品,,,,,384.0000,課対仕入10%,34.0000,,,,,,,,,,,,,,,出納:洗剤
20240525,00104001,,非課税支払手数料,86303,,,,スパークル府中,各種手数料（官公庁）,,,,,9860.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認
20240525,00104001,,運賃荷造費,86340,,,,スパークル府中,配送費・運賃,,,,,880.0000,課対仕入10%,80.0000,,,,,,,,,,,,,,,出納:運賃
