日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240731,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,81081.0000,対象外,0.0000,
20240731,00104101,,買掛金,42010,,,,ベンダー部門,現金仕入8％,,,,,8099.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:Ｓカフェ現金仕入れ（トロピカーナ100％オレンジ1Ｌ×12）
20240731,00104101,,事務消耗品費,86100,,,,スパークル府中,事務用品,,,,,2860.0000,課対仕入10%,260.0000,,,,,,,,,,,,,,,出納:事務用品（クリップ等）
20240731,00104101,,事務消耗品費,86100,,,,スパークル府中,備品,,,,,434.0000,課対仕入10%,39.0000,,,,,,,,,,,,,,,出納:粘着クリーナー
20240731,00104101,,事務消耗品費,86100,,,,スパークル府中,パチンコ部品,,,,,7050.0000,課対仕入10%,640.0000,,,,,,,,,,,,,,,出納:釘シート（Ｐひぐらしのなく頃に）
20240731,00104101,,旅費交通費,86110,,,,スパークル府中,交通機関,,,,,2204.0000,課対仕入10%,198.0000,,,,,,,,,,,,,,,出納:店長交通費・府中⇔上野（新台先見せ。フィールズ等）
20240731,00104101,,販売促進費,86145,,,,スパークル府中,アメニティ用品,,,,,1638.0000,課対仕入10%,148.0000,,,,,,,,,,,,,,,出納:アメニティ用品各種
20240731,00104101,,販売促進費,86145,,,,スパークル府中,販促物,,,,,2425.0000,課対仕入10%,220.0000,,,,,,,,,,,,,,,出納:プラザ装飾品
20240731,00104101,,販売促進費,86145,,,,スパークル府中,プライズ（景品代）,,,,,29467.0000,課対仕入10%,2678.0000,,,,,,,,,,,,,,,出納:ポイント景品（バタークッキー×5個。チョコチップクッキー×5個）
20240731,00104101,,衛生費,86190,,,,スパークル府中,クリーニング代,,,,,1544.0000,課対仕入10%,140.0000,,,,,,,,,,,,,,,出納:キャンギャルコスチュームクリーニング
20240731,00104101,,非課税支払手数料,86303,,,,スパークル府中,各種手数料（官公庁）,,,,,25360.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請料（7/22分）
