日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240425,00104001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,131824.0000,対象外,0.0000,
20240425,00104001,,買掛金,42010,,,,スパークル府中,現金仕入：10%,,,,,8628.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入れ
20240425,00104001,,事務消耗品費,86100,,,,スパークル府中,ＯＡ用品,,,,,15620.0000,課対仕入10%,1420.0000,,,,,,,,,,,,,,,出納:トナー
20240425,00104001,,事務消耗品費,86100,,,,スパークル府中,備品,,,,,4719.0000,課対仕入10%,428.0000,,,,,,,,,,,,,,,出納:クリーナー・マグネット
20240425,00104001,,事務消耗品費,86100,,,,スパークル府中,電球・蛍光管,,,,,1760.0000,課対仕入10%,160.0000,,,,,,,,,,,,,,,出納:蛍光灯
20240425,00104001,,販売促進費,86145,,,,スパークル府中,アメニティ用品,,,,,9496.0000,課対仕入10%,863.0000,,,,,,,,,,,,,,,出納:マウスウォッシュ
20240425,00104001,,販売促進費,86145,,,,スパークル府中,販促物,,,,,59707.0000,課対仕入10%,5427.0000,,,,,,,,,,,,,,,出納:店内装飾
20240425,00104001,,販売促進費,86145,,,,スパークル府中,プライズ（景品代）,,,,,17087.0000,課対仕入10%,1550.0000,,,,,,,,,,,,,,,出納:ポイント景品
20240425,00104001,,非課税支払手数料,86303,,,,スパークル府中,各種手数料（官公庁）,,,,,13440.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請
20240425,00104001,,運賃荷造費,86340,,,,スパークル府中,配送費・運賃,,,,,1367.0000,課対仕入10%,124.0000,,,,,,,,,,,,,,,出納:現金仕入送料
