日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240229,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,300000.0000,対象外,0.0000,出納:小口入金
20240229,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,122997.0000,対象外,0.0000,
20240229,00104101,,小口現金,10020,,,,スパークル府中,,,,,,300000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20240229,00104101,,買掛金,42010,,,,スパークル府中,現金仕入：10%,,,,,25410.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入れ
20240229,00104101,,買掛金,42010,,,,スパークル府中,現金仕入8％,,,,,13212.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入れ
20240229,00104101,,買掛金,42010,,,,ベンダー部門,現金仕入8％,,,,,8697.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入れ
20240229,00104101,,事務消耗品費,86100,,,,スパークル府中,事務用品,,,,,476.0000,課対仕入10%,43.0000,,,,,,,,,,,,,,,出納:コンバータ
20240229,00104101,,事務消耗品費,86100,,,,スパークル府中,備品,,,,,3945.0000,課対仕入10%,358.0000,,,,,,,,,,,,,,,出納:ペーパーカップ他
20240229,00104101,,事務消耗品費,86100,,,,スパークル府中,パチンコ部品,,,,,2420.0000,課対仕入10%,220.0000,,,,,,,,,,,,,,,出納:海部品代引き
20240229,00104101,,事務消耗品費,86100,,,,ベンダー部門,備品,,,,,1709.0000,課対仕入10%,155.0000,,,,,,,,,,,,,,,出納:ホワイトボード他
20240229,00104101,,旅費交通費,86110,,,,スパークル府中,交通機関,,,,,5811.0000,課対仕入10%,525.0000,,,,,,,,,,,,,,,出納:府中⇔御徒町（展示会）
20240229,00104101,,販売促進費,86145,,,,スパークル府中,販促物,,,,,4893.0000,課対仕入10%,444.0000,,,,,,,,,,,,,,,出納:布
20240229,00104101,,販売促進費,86145,,,,スパークル府中,プライズ（景品代）,,,,,4415.0000,課対仕入10%,401.0000,,,,,,,,,,,,,,,出納:ポイント景品
20240229,00104101,,販売促進費,86145,,,,ベンダー部門,販促物,,,,,770.0000,課対仕入10%,70.0000,,,,,,,,,,,,,,,出納:花飾り
20240229,00104101,,衛生費,86190,,,,スパークル府中,クリーニング代,,,,,11761.0000,課対仕入10%,1069.0000,,,,,,,,,,,,,,,出納:半被クリーニング
20240229,00104101,,教育費,86260,,,,スパークル府中,セミナー・研修・受験費用,,,,,21620.0000,課対仕入10%,1965.0000,,,,,,,,,,,,,,,出納:遊技機取扱い：飯塚MGR
20240229,00104101,,非課税支払手数料,86303,,,,スパークル府中,各種手数料（官公庁）,,,,,16360.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請
20240229,00104101,,運賃荷造費,86340,,,,スパークル府中,配送費・運賃,,,,,1498.0000,課対仕入10%,136.0000,,,,,,,,,,,,,,,出納:現金仕入商品送料
