日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240630,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,300000.0000,対象外,0.0000,出納:小口入金
20240630,00104101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークル府中,,,,,,186526.0000,対象外,0.0000,
20240630,00104101,,,,,,,,,,,,,,,,仮払金,10250,,,,スパークル府中,その他,,,,,800.0000,対象外,0.0000,出納:松木M交通費返金（6/1、2、3、5）
20240630,00104101,,,,,,,,,,,,,,,,福利厚生費,86050,,,,人事総務課,食券販売代金,,,,,52500.0000,課対仕入10%,4772.0000,出納:食券代入金
20240630,00104101,,小口現金,10020,,,,スパークル府中,,,,,,353300.0000,対象外,0.0000,,,,,,,,,,,,,,,
20240630,00104101,,買掛金,42010,,,,スパークル府中,現金仕入：10%,,,,,10560.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:ジャグラートイレットペーパー
20240630,00104101,,事務消耗品費,86100,,,,スパークル府中,事務用品,,,,,3718.0000,課対仕入10%,338.0000,,,,,,,,,,,,,,,出納:床用接着剤
20240630,00104101,,事務消耗品費,86100,,,,スパークル府中,備品,,,,,19642.0000,課対仕入10%,1785.0000,,,,,,,,,,,,,,,出納:掃除機用バッテリー
20240630,00104101,,旅費交通費,86110,,,,スパークル府中,交通機関,,,,,1578.0000,課対仕入10%,142.0000,,,,,,,,,,,,,,,出納:八王子⇒橋本⇒府中（伊皆さんモランボン工場見学）
20240630,00104101,,販売促進費,86145,,,,スパークル府中,アメニティ用品,,,,,11806.0000,課対仕入10%,1073.0000,,,,,,,,,,,,,,,出納:アメニティ用品（マウスウオッシュ）
20240630,00104101,,販売促進費,86145,,,,スパークル府中,配布用販促物,,,,,27104.0000,課対仕入10%,2464.0000,,,,,,,,,,,,,,,出納:配布ティッシュ
20240630,00104101,,販売促進費,86145,,,,スパークル府中,販促物,,,,,23164.0000,課対仕入10%,2104.0000,,,,,,,,,,,,,,,出納:プラザ装飾用備品
20240630,00104101,,販売促進費,86145,,,,スパークル府中,個店イベント,,,,,42990.0000,課対仕入10%,3908.0000,,,,,,,,,,,,,,,出納:総付け景品（ひよ子）
20240630,00104101,,販売促進費,86145,,,,スパークル府中,プライズ（景品代）,,,,,35514.0000,課対仕入10%,3227.0000,,,,,,,,,,,,,,,出納:ポイント景品各種（楽天西友スーパー）
20240630,00104101,,衛生費,86190,,,,スパークル府中,害虫駆除,,,,,2732.0000,課対仕入10%,248.0000,,,,,,,,,,,,,,,出納:コバエホイホイ（3個入り）
20240630,00104101,,衛生費,86190,,,,スパークル府中,清掃用品・衛生用品,,,,,1078.0000,課対仕入10%,98.0000,,,,,,,,,,,,,,,出納:ビニール手袋
20240630,00104101,,支払手数料,86300,,,,スパークル府中,事務手数料,,,,,220.0000,課対仕入10%,20.0000,,,,,,,,,,,,,,,出納:支払い手数料（6/22ポイント景品分）
20240630,00104101,,非課税支払手数料,86303,,,,スパークル府中,各種手数料（官公庁）,,,,,5320.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請料（7/1開店分）
20240630,00104101,,運賃荷造費,86340,,,,スパークル府中,配送費・運賃,,,,,1100.0000,課対仕入10%,100.0000,,,,,,,,,,,,,,,出納:配送料
