日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20220825,00104001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパ－クル府中,,,,,,195837.0000,対象外,0.0000,
20220825,00104001,,前渡金,10280,,,,パーラー営業部,仕入前払,,,,,6214.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:現金仕入
20220825,00104001,,事務消耗品費,86100,,,,スパ－クル府中,ＯＡ用品,,,,,15605.0000,課対仕入10%,1418.0000,,,,,,,,,,,,,,,出納:トナー
20220825,00104001,,事務消耗品費,86100,,,,スパ－クル府中,備品,,,,,13160.0000,課対仕入10%,1194.0000,,,,,,,,,,,,,,,出納:電池
20220825,00104001,,旅費交通費,86110,,,,スパ－クル府中,交通機関,,,,,4038.0000,課対仕入10%,364.0000,,,,,,,,,,,,,,,出納:府中⇔調布（サンプリング）
20220825,00104001,,販売促進費,86145,,,,スパ－クル府中,配布用販促物,,,,,29491.0000,課対仕入10%,2681.0000,,,,,,,,,,,,,,,出納:ポケットティッシュ
20220825,00104001,,販売促進費,86145,,,,スパ－クル府中,販促物,,,,,25279.0000,課対仕入10%,2297.0000,,,,,,,,,,,,,,,出納:スノコ
20220825,00104001,,販売促進費,86145,,,,スパ－クル府中,個店イベント,,,,,54000.0000,課対仕入10%,4909.0000,,,,,,,,,,,,,,,出納:総付け景品
20220825,00104001,,販売促進費,86145,,,,スパ－クル府中,プライズ（景品代）,,,,,10581.0000,課対仕入10%,961.0000,,,,,,,,,,,,,,,出納:会員ポイント景品
20220825,00104001,,販売促進費,86145,,,,スパ－クル府中,,,,,,4800.0000,課対仕入10%,436.0000,,,,,,,,,,,,,,,出納:駐車サービス
20220825,00104001,,衛生費,86190,,,,スパ－クル府中,害虫駆除,,,,,6029.0000,課対仕入10%,547.0000,,,,,,,,,,,,,,,出納:コバエホイホイ
20220825,00104001,,支払手数料,86300,,,,スパ－クル府中,金融機関手数料,,,,,440.0000,課対仕入10%,40.0000,,,,,,,,,,,,,,,出納:振込手数料
20220825,00104001,,非課税支払手数料,86303,,,,スパ－クル府中,各種手数料（官公庁）,,,,,26200.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:入替申請
