日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20230531,00109101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ本町,,,,,,49229.0000,対象外,0.0000,
20230531,00109101,,,,,,,,,,,,,,,,福利厚生費,86050,,,,人事総務部,食券販売代金,,,,,4500.0000,課対仕入10%,409.0000,出納:５月分食券
20230531,00109101,,小口現金,10020,,,,スパークルⅡ本町,,,,,,4500.0000,対象外,0.0000,,,,,,,,,,,,,,,
20230531,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,備品,,,,,1320.0000,課対仕入10%,120.0000,,,,,,,,,,,,,,,出納:ロングストラップ2Ｐ×2
20230531,00109101,,旅費交通費,86110,,,,スパークルⅡ本町,交通機関,,,,,1098.0000,課対仕入10%,98.0000,,,,,,,,,,,,,,,出納:府中→秋葉原
20230531,00109101,,販売促進費,86145,,,,スパークルⅡ本町,アメニティ用品,,,,,220.0000,課対仕入10%,20.0000,,,,,,,,,,,,,,,出納:携帯灰皿
20230531,00109101,,販売促進費,86145,,,,スパークルⅡ本町,配布用販促物,,,,,16390.0000,課対仕入10%,1490.0000,,,,,,,,,,,,,,,出納:ポケットティッシュ
20230531,00109101,,販売促進費,86145,,,,スパークルⅡ本町,販促物,,,,,2304.0000,課対仕入10%,209.0000,,,,,,,,,,,,,,,出納:人工芝
20230531,00109101,,販売促進費,86145,,,,スパークルⅡ本町,プライズ（景品代）,,,,,7317.0000,課対仕入10%,664.0000,,,,,,,,,,,,,,,出納:ポイント商品（金麦×6、氷結×6、角ビン×2）
20230531,00109101,,通信費,86160,,,,スパークルⅡ本町,郵便料金,,,,,1740.0000,課対仕入10%,158.0000,,,,,,,,,,,,,,,出納:ゆうパック（マース）
20230531,00109101,,衛生費,86190,,,,スパークルⅡ本町,Ｐ清掃・衛生用品,,,,,110.0000,課対仕入10%,10.0000,,,,,,,,,,,,,,,出納:ダストＢＯＸ
20230531,00109101,,非課税支払手数料,86303,,,,スパークルⅡ本町,各種手数料（官公庁）,,,,,15450.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請料（5/29分）
20230531,00109101,,雑費,86310,,,,スパークルⅡ本町,クレーム処理費,,,,,3280.0000,課対仕入10%,298.0000,,,,,,,,,,,,,,,出納:ケイタイ保護フィルム
