日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240731,00109101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ本町,,,,,,116773.0000,対象外,0.0000,
20240731,00109101,,,,,,,,,,,,,,,,福利厚生費,86050,,,,人事総務課,食券販売代金,,,,,10500.0000,課対仕入10%,954.0000,出納:食券販売代金
20240731,00109101,,小口現金,10020,,,,スパークルⅡ本町,,,,,,10500.0000,対象外,0.0000,,,,,,,,,,,,,,,
20240731,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,ＯＡ用品,,,,,18150.0000,課対仕入10%,1650.0000,,,,,,,,,,,,,,,出納:トナー
20240731,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,備品,,,,,31900.0000,課対仕入10%,2900.0000,,,,,,,,,,,,,,,出納:インカムパーツ
20240731,00109101,,旅費交通費,86110,,,,スパークルⅡ本町,交通機関,,,,,3588.0000,課対仕入10%,324.0000,,,,,,,,,,,,,,,出納:府中⇔御徒町（7/3展示会）
20240731,00109101,,販売促進費,86145,,,,スパークルⅡ本町,販促物,,,,,13160.0000,課対仕入10%,1196.0000,,,,,,,,,,,,,,,出納:コスプレ衣装
20240731,00109101,,販売促進費,86145,,,,スパークルⅡ本町,プライズ（景品代）,,,,,13531.0000,課対仕入10%,1230.0000,,,,,,,,,,,,,,,出納:会員ポイント景品
20240731,00109101,,通信費,86160,,,,スパークルⅡ本町,郵便料金,,,,,1200.0000,課対仕入10%,109.0000,,,,,,,,,,,,,,,出納:運賃
20240731,00109101,,衛生費,86190,,,,スパークルⅡ本町,清掃用品・衛生用品,,,,,4224.0000,課対仕入10%,384.0000,,,,,,,,,,,,,,,出納:メガテック大型洗剤5KG
20240731,00109101,,非課税支払手数料,86303,,,,スパークルⅡ本町,各種手数料（官公庁）,,,,,30180.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請料
20240731,00109101,,運賃荷造費,86340,,,,スパークルⅡ本町,配送費・運賃,,,,,840.0000,課対仕入10%,76.0000,,,,,,,,,,,,,,,出納:運賃
