日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240131,00109101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ本町,,,,,,73471.0000,対象外,0.0000,
20240131,00109101,,,,,,,,,,,,,,,,福利厚生費,86050,,,,人事総務部,食券販売代金,,,,,4500.0000,課対仕入10%,409.0000,出納:食券販売（1月入金分）
20240131,00109101,,小口現金,10020,,,,スパークルⅡ本町,,,,,,4500.0000,対象外,0.0000,,,,,,,,,,,,,,,
20240131,00109101,,買掛金,42010,,,,スパークルⅡ本町,現金仕入：10%,,,,,770.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:プラザ景品用（カラーゼムクリップ28×7個）
20240131,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,事務用品,,,,,1760.0000,課対仕入10%,160.0000,,,,,,,,,,,,,,,出納:粘着布テープ黄50ｍ×1個
20240131,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,備品,,,,,660.0000,課対仕入10%,60.0000,,,,,,,,,,,,,,,出納:底マチクリアパック
20240131,00109101,,旅費交通費,86110,,,,スパークルⅡ本町,交通機関,,,,,9162.0000,課対仕入10%,829.0000,,,,,,,,,,,,,,,出納:府中⇔上野
20240131,00109101,,販売促進費,86145,,,,スパークルⅡ本町,アメニティ用品,,,,,1308.0000,課対仕入10%,118.0000,,,,,,,,,,,,,,,出納:トイレットペーパー（ラミルコ）×4個
20240131,00109101,,販売促進費,86145,,,,スパークルⅡ本町,販促物,,,,,994.0000,課対仕入10%,90.0000,,,,,,,,,,,,,,,出納:フォトフレーム×9個
20240131,00109101,,販売促進費,86145,,,,スパークルⅡ本町,プライズ（景品代）,,,,,6157.0000,課対仕入10%,558.0000,,,,,,,,,,,,,,,出納:ポイント景品（氷結レモン×6、角瓶×1、ごっつ盛ソース焼きそば）
20240131,00109101,,販売促進費,86145,,,,スパークルⅡ本町,お客様駐車券,,,,,20000.0000,課対仕入10%,1818.0000,,,,,,,,,,,,,,,出納:駐車サービス券（100枚）
20240131,00109101,,通信費,86160,,,,スパークルⅡ本町,郵便料金,,,,,2080.0000,課対仕入10%,189.0000,,,,,,,,,,,,,,,出納:ゆうパック（マース）
20240131,00109101,,衛生費,86190,,,,スパークルⅡ本町,清掃用品・衛生用品,,,,,660.0000,課対仕入10%,60.0000,,,,,,,,,,,,,,,出納:カラーポリ手袋M×3個
20240131,00109101,,支払手数料,86300,,,,スパークルⅡ本町,金融機関手数料,,,,,220.0000,課対仕入10%,20.0000,,,,,,,,,,,,,,,出納:振込手数料
20240131,00109101,,非課税支払手数料,86303,,,,スパークルⅡ本町,各種手数料（官公庁）,,,,,28540.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請（1/29分）
20240131,00109101,,運賃荷造費,86340,,,,スパークルⅡ本町,配送費・運賃,,,,,1160.0000,課対仕入10%,105.0000,,,,,,,,,,,,,,,出納:配送費（北電子）
