日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20231231,00109101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ本町,,,,,,200000.0000,対象外,0.0000,出納:小口現金
20231231,00109101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ本町,,,,,,168415.0000,対象外,0.0000,
20231231,00109101,,,,,,,,,,,,,,,,福利厚生費,86050,,,,人事総務部,食券販売代金,,,,,6000.0000,課対仕入10%,545.0000,出納:12月食券代
20231231,00109101,,小口現金,10020,,,,スパークルⅡ本町,,,,,,206000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20231231,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,スロット部品,,,,,11517.0000,課対仕入10%,1047.0000,,,,,,,,,,,,,,,出納:シリンダー一式
20231231,00109101,,販売促進費,86145,,,,スパークルⅡ本町,販促物,,,,,33352.0000,課対仕入10%,3031.0000,,,,,,,,,,,,,,,出納:クリスマス装飾（紙袋ｘ2　キンチャク　リボン）
20231231,00109101,,販売促進費,86145,,,,スパークルⅡ本町,個店イベント,,,,,80580.0000,課対仕入10%,7324.0000,,,,,,,,,,,,,,,出納:お正月総付け景品（馬蹄パイ）
20231231,00109101,,販売促進費,86145,,,,スパークルⅡ本町,プライズ（景品代）,,,,,5360.0000,課対仕入10%,486.0000,,,,,,,,,,,,,,,出納:ポイント商品（角瓶ｘ1・ブラックコーヒーｘ6・氷結ｘ6）
20231231,00109101,,通信費,86160,,,,スパークルⅡ本町,郵便料金,,,,,880.0000,課対仕入10%,80.0000,,,,,,,,,,,,,,,出納:ゆうパック（マース）
20231231,00109101,,非課税支払手数料,86303,,,,スパークルⅡ本町,各種手数料（官公庁）,,,,,32560.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請料（12/25分）
20231231,00109101,,雑費,86310,,,,スパークルⅡ本町,その他,,,,,4166.0000,課対仕入10%,378.0000,,,,,,,,,,,,,,,出納:まかない（お菓子・栄養ドリンク）
