日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240725,00109001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ本町,,,,,,300000.0000,対象外,0.0000,出納:小口現金
20240725,00109001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ本町,,,,,,85356.0000,対象外,0.0000,
20240725,00109001,,小口現金,10020,,,,スパークルⅡ本町,,,,,,300000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20240725,00109001,,販売促進費,86145,,,,スパークルⅡ本町,販促物,,,,,2690.0000,課対仕入10%,244.0000,,,,,,,,,,,,,,,出納:布
20240725,00109001,,販売促進費,86145,,,,スパークルⅡ本町,個店イベント,,,,,24418.0000,課対仕入10%,2219.0000,,,,,,,,,,,,,,,出納:代引き（総付け景品）
20240725,00109001,,販売促進費,86145,,,,スパークルⅡ本町,プライズ（景品代）,,,,,38768.0000,課対仕入10%,3523.0000,,,,,,,,,,,,,,,出納:会員ポイント景品
20240725,00109001,,通信費,86160,,,,スパークルⅡ本町,郵便料金,,,,,880.0000,課対仕入10%,80.0000,,,,,,,,,,,,,,,出納:着払い（マース部品）
20240725,00109001,,非課税支払手数料,86303,,,,スパークルⅡ本町,各種手数料（官公庁）,,,,,10060.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:7/8　入替申請代
20240725,00109001,,雑費,86310,,,,スパークルⅡ本町,その他,,,,,7600.0000,課対仕入10%,690.0000,,,,,,,,,,,,,,,出納:7/7　早番まかない
20240725,00109001,,運賃荷造費,86340,,,,スパークルⅡ本町,配送費・運賃,,,,,940.0000,課対仕入10%,85.0000,,,,,,,,,,,,,,,出納:パチンコ部品運賃
