日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20221231,00109101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ本町,,,,,,58778.0000,対象外,0.0000,
20221231,00109101,,,,,,,,,,,,,,,,福利厚生費,86050,,,,総務部,食券販売代金,,,,,9000.0000,課対仕入10%,818.0000,出納:12月食券代
20221231,00109101,,小口現金,10020,,,,スパークルⅡ本町,,,,,,9000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20221231,00109101,,買掛金,42010,,,,スパークルⅡ本町,現金仕入：10%,,,,,550.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:プラザ景品　カラーゼムクリップ
20221231,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,備品,,,,,8545.0000,課対仕入10%,776.0000,,,,,,,,,,,,,,,出納:養生テープｘ5
20221231,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,レシート,,,,,8360.0000,課対仕入10%,760.0000,,,,,,,,,,,,,,,出納:感熱レジロール紙
20221231,00109101,,販売促進費,86145,,,,スパークルⅡ本町,販促物,,,,,660.0000,課対仕入10%,60.0000,,,,,,,,,,,,,,,出納:販促物　両面テープｘ3
20221231,00109101,,販売促進費,86145,,,,スパークルⅡ本町,個店イベント,,,,,18730.0000,課対仕入10%,1702.0000,,,,,,,,,,,,,,,出納:年始総付け飴（代金引換）
20221231,00109101,,販売促進費,86145,,,,スパークルⅡ本町,プライズ（景品代）,,,,,5463.0000,課対仕入10%,496.0000,,,,,,,,,,,,,,,出納:タメット商品（金麦・缶コーヒー・角ハイボール）
20221231,00109101,,通信費,86160,,,,スパークルⅡ本町,郵便料金,,,,,3330.0000,課対仕入10%,302.0000,,,,,,,,,,,,,,,出納:着払いゆうパック60サイズ（マースワイヤリンク）
20221231,00109101,,非課税支払手数料,86303,,,,スパークルⅡ本町,各種手数料（官公庁）,,,,,10920.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請料（12/26分）
20221231,00109101,,運賃荷造費,86340,,,,スパークルⅡ本町,配送費・運賃,,,,,2220.0000,課対仕入10%,201.0000,,,,,,,,,,,,,,,出納:運賃（ブリス）
