日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20241031,00109101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ本町,,,,,,300000.0000,対象外,0.0000,出納:小口入金
20241031,00109101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ本町,,,,,,87912.0000,対象外,0.0000,
20241031,00109101,,小口現金,10020,,,,スパークルⅡ本町,,,,,,300000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20241031,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,スロット部品,,,,,3256.0000,課対仕入10%,296.0000,,,,,,,,,,,,,,,出納:パチスロ部品（L北斗の拳光ケーブル）
20241031,00109101,,旅費交通費,86110,,,,スパークルⅡ本町,交通機関,,,,,2908.0000,課対仕入10%,264.0000,,,,,,,,,,,,,,,出納:展示会　府中本町⇔御徒町（9/25分）
20241031,00109101,,販売促進費,86145,,,,スパークルⅡ本町,個店イベント,,,,,43908.0000,課対仕入10%,3990.0000,,,,,,,,,,,,,,,出納:コスプレ衣装
20241031,00109101,,販売促進費,86145,,,,スパークルⅡ本町,プライズ（景品代）,,,,,16550.0000,課対仕入10%,1504.0000,,,,,,,,,,,,,,,出納:会員ポイント景品
20241031,00109101,,通信費,86160,,,,スパークルⅡ本町,郵便料金,,,,,1200.0000,課対仕入10%,109.0000,,,,,,,,,,,,,,,出納:マース着払い運賃 ゆうパック
20241031,00109101,,教育費,86260,,,,スパークルⅡ本町,セミナー・研修・受験費用,,,,,2600.0000,課対仕入10%,0.0000,,,,,,,,,,,,,,,出納:管理者講習手数料
20241031,00109101,,支払手数料,86300,,,,スパークルⅡ本町,金融機関手数料,,,,,550.0000,課対仕入10%,50.0000,,,,,,,,,,,,,,,出納:振込手数料
20241031,00109101,,非課税支払手数料,86303,,,,スパークルⅡ本町,各種手数料（官公庁）,,,,,5600.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請（11/5分）
20241031,00109101,,雑費,86310,,,,スパークルⅡ本町,その他,,,,,11340.0000,課対仕入10%,1030.0000,,,,,,,,,,,,,,,出納:早番まかない
