収支区分,管理番号,発生日,決済期日,取引先コード,取引先,勘定科目,税区分,金額,税計算区分,税額,備考,品目,部門,メモタグ（複数指定可、カンマ区切り）,決済日,決済口座,決済金額
支出,109001,20230131,,4015,㈱一広ケーｱﾝﾄﾞエー,販売促進費,課対仕入10%,14300.0000,内税,1300.0000,1月度Ｐ-WORLD掲載料,広告掲載料,スパークルⅡ本町,,,,,,
支出,109002,20230131,,3035,キャノンマーケティングジャパン㈱,修繕費,課対仕入10%,5500.0000,内税,500.0000,1月度パフォーマンスチャージ代,機械設備修理,スパークルⅡ本町,,,,,,
支出,109003,20230131,,8530,日本カルミック㈱,衛生費,課対仕入10%,27302.0000,内税,2482.0000,1月度サニタリー全般,日本カルミック,スパークルⅡ本町,,,,,,
支出,109004,20230131,,2459,㈱マースエンジニアリング,事務消耗品費,課対仕入10%,24200.0000,内税,2200.0000,1/10　S紙幣識別機,備品,スパークルⅡ本町,,,,,,
,109004,20230131,,2459,㈱マースエンジニアリング,事務消耗品費,課対仕入10%,24200.0000,内税,2200.0000,1/17　S紙幣識別機,備品,スパークルⅡ本町,,,,,,
,109004,20230131,,2459,㈱マースエンジニアリング,事務消耗品費,課対仕入10%,12100.0000,内税,1100.0000,1/25　Pユニットランプ基盤　（1,100ｘ10）,備品,スパークルⅡ本町,,,,,,
支出,109005,20230131,,2341,㈱徳商運輸,運賃荷造費,課対仕入10%,111320.0000,内税,10120.0000,1月度運送費,配送費・運賃,スパークルⅡ本町,,,,,,
支出,109006,20230131,,5131,㈲古川新興,衛生費,課対仕入10%,46567.0000,内税,4233.0000,1月度　ゴミ処理代,ゴミ処理,スパークルⅡ本町,,,,,,
支出,109007,20230131,,3217,㈱末吉商会,販売促進費,課対仕入10%,4840.0000,内税,440.0000,貸おしぼり,アメニティ用品,スパークルⅡ本町,,,,,,
,109007,20230131,,3217,㈱末吉商会,衛生費,課対仕入10%,1870.0000,内税,170.0000,マジックリン除菌プラス4.5L,Ｐ清掃・衛生用品,スパークルⅡ本町,,,,,,
,109007,20230131,,3217,㈱末吉商会,販売促進費,課対仕入10%,14041.0000,内税,1276.0000,TS　スパークル　紙オシボリ,アメニティ用品,スパークルⅡ本町,,,,,,
,109007,20230131,,3217,㈱末吉商会,支払手数料,課対仕入10%,1100.0000,内税,100.0000,温冷庫リース料金,その他,スパークルⅡ本町,,,,,,
支出,109008,20230131,,7474,合同会社DMM.com,保守管理費,課対仕入10%,38500.0000,内税,3500.0000,システム契約タメットCLUB・交換景品代行契約,設備保守料,スパークルⅡ本町,,,,,,
支出,109009,20230131,,0246,㈲ベストブロス,販売促進費,課対仕入10%,5214.0000,内税,474.0000,ポイント商品（BOXティッシュ）,プライズ（景品代）,スパークルⅡ本町,,,,,,
支出,109010,20230131,,6030,都ユニリース㈱,衛生費,課対仕入10%,56980.0000,内税,5180.0000,1月度制服レンタル代,クリーニング代,スパークルⅡ本町,,,,,,
支出,109011,20230131,,1901,㈱ユニマットライフ,衛生費,課対仕入10%,16929.0000,内税,1539.0000,1月度レンタルマット代,マット・モップ等,スパークルⅡ本町,,,,,,
支出,109012,20230131,,8800,郵便事業㈱　武蔵府中支店,販売促進費,課対仕入10%,34965.0000,内税,3178.0000,1月度ダイレクトメール代,ＤＭ関連費用,スパークルⅡ本町,,,,,,
支出,109013,20230131,,4014,ゲンダイエージェンシー株式会社,販売促進費,課対仕入10%,39600.0000,内税,3600.0000,Yahoo!ディズプレイ広告 1/7-1/23実施WEB広告運用費・手数料,広告掲載料,スパークルⅡ本町,,,,,,
,109013,20230131,,4014,ゲンダイエージェンシー株式会社,販売促進費,課対仕入10%,112200.0000,内税,10200.0000,PachiAd　1/7-1/30DSP運用費・手数料,広告掲載料,スパークルⅡ本町,,,,,,
,109013,20230131,,4014,ゲンダイエージェンシー株式会社,販売促進費,課対仕入10%,22110.0000,内税,2010.0000,LINE月額費用LINE 2023年1月分,広告掲載料,スパークルⅡ本町,,,,,,
支出,109014,20230131,,4019,㈱貢献　経費,販売促進費,課対仕入10%,5610.0000,内税,510.0000,1/14　三角旗,販促物,スパークルⅡ本町,,,,,,
,109014,20230131,,4019,㈱貢献　経費,運賃荷造費,課対仕入10%,1650.0000,内税,150.0000,1/14　立替運賃,配送費・運賃,スパークルⅡ本町,,,,,,
,109014,20230131,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,9405.0000,内税,855.0000,1/7　NS-Xウレタン羽根,備品,スパークルⅡ本町,,,,,,
,109014,20230131,,4019,㈱貢献　経費,運賃荷造費,課対仕入10%,990.0000,内税,90.0000,1/7　立替運賃,配送費・運賃,スパークルⅡ本町,,,,,,
,109014,20230131,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,8470.0000,内税,770.0000,1/12　UFOバッテリー単体,備品,スパークルⅡ本町,,,,,,
,109014,20230131,,4019,㈱貢献　経費,運賃荷造費,課対仕入10%,1320.0000,内税,120.0000,1/12　立替運賃,配送費・運賃,スパークルⅡ本町,,,,,,
,109014,20230131,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,3630.0000,内税,330.0000,1/12　スマホ用共通ケーブルタイプC,備品,スパークルⅡ本町,,,,,,
,109014,20230131,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,55000.0000,内税,5000.0000,1/12　MD3000用背ゴム,備品,スパークルⅡ本町,,,,,,
,109014,20230131,,4019,㈱貢献　経費,運賃荷造費,課対仕入10%,1650.0000,内税,150.0000,1/12　立替運賃,配送費・運賃,スパークルⅡ本町,,,,,,
,109014,20230131,,4019,㈱貢献　経費,事務消耗品費,課対仕入10%,55000.0000,内税,5000.0000,1/12　MD3000用背ゴム,備品,スパークルⅡ本町,,,,,,
,109014,20230131,,4019,㈱貢献　経費,運賃荷造費,課対仕入10%,1650.0000,内税,150.0000,1/12　立替運賃,配送費・運賃,スパークルⅡ本町,,,,,,
支出,109015,20230131,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,274780.0000,内税,24980.0000,コレクタ　　エアコン冷ケースフィルター清掃,設備保守料,スパークルⅡ本町,,,,,,
支出,109016,20230131,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,12100.0000,内税,1100.0000,契約外作業（懸垂幕復旧）ロッカー掛金錠設置,機械設備修理,スパークルⅡ本町,,,,,,
,109016,20230131,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,228800.0000,内税,20800.0000,ダウンライト更新工事,機械設備修理,スパークルⅡ本町,,,,,,
