日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20240831,00109101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ本町,,,,,,300000.0000,対象外,0.0000,出納:小口現金
20240831,00109101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ本町,,,,,,84363.0000,対象外,0.0000,
20240831,00109101,,,,,,,,,,,,,,,,福利厚生費,86050,,,,人事総務課,食券販売代金,,,,,3000.0000,課対仕入10%,0.0000,出納:食券販売代金
20240831,00109101,,小口現金,10020,,,,スパークルⅡ本町,,,,,,303000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20240831,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,パチンコ部品,,,,,1595.0000,課対仕入10%,145.0000,,,,,,,,,,,,,,,出納:杵ゴム（代引き）
20240831,00109101,,旅費交通費,86110,,,,スパークルⅡ本町,交通機関,,,,,4900.0000,課対仕入10%,445.0000,,,,,,,,,,,,,,,出納:タクシー代金
20240831,00109101,,販売促進費,86145,,,,スパークルⅡ本町,個店イベント,,,,,2213.0000,課対仕入10%,201.0000,,,,,,,,,,,,,,,出納:アンケート回収BOX
20240831,00109101,,販売促進費,86145,,,,スパークルⅡ本町,プライズ（景品代）,,,,,45785.0000,課対仕入10%,4162.0000,,,,,,,,,,,,,,,出納:会員ポイント景品
20240831,00109101,,非課税支払手数料,86303,,,,スパークルⅡ本町,各種手数料（官公庁）,,,,,10620.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:認定申請（スロット1台）
20240831,00109101,,雑費,86310,,,,スパークルⅡ本町,その他,,,,,11530.0000,課対仕入10%,1047.0000,,,,,,,,,,,,,,,出納:8/17　遅番まかない
20240831,00109101,,運賃荷造費,86340,,,,スパークルⅡ本町,配送費・運賃,,,,,7720.0000,課対仕入10%,701.0000,,,,,,,,,,,,,,,出納:代引き
