日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20231125,00109001,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ本町,,,,,,46284.0000,対象外,0.0000,
20231125,00109001,,買掛金,42010,,,,スパークルⅡ本町,現金仕入：10%,,,,,440.0000,対象外,0.0000,,,,,,,,,,,,,,,出納:プラザ用景品　ゼムクリップｘ4
20231125,00109001,,事務消耗品費,86100,,,,スパークルⅡ本町,事務用品,,,,,1100.0000,課対仕入10%,100.0000,,,,,,,,,,,,,,,出納:封筒他
20231125,00109001,,事務消耗品費,86100,,,,スパークルⅡ本町,備品,,,,,220.0000,課対仕入10%,20.0000,,,,,,,,,,,,,,,出納:軍手ｘ1　ダブルクリップｘ1
20231125,00109001,,旅費交通費,86110,,,,スパークルⅡ本町,交通機関,,,,,2947.0000,課対仕入10%,266.0000,,,,,,,,,,,,,,,出納:府中→国際展示場
20231125,00109001,,販売促進費,86145,,,,スパークルⅡ本町,販促物,,,,,12509.0000,課対仕入10%,1135.0000,,,,,,,,,,,,,,,出納:CD代金
20231125,00109001,,販売促進費,86145,,,,スパークルⅡ本町,個店イベント,,,,,1749.0000,課対仕入10%,159.0000,,,,,,,,,,,,,,,出納:割烹着
20231125,00109001,,販売促進費,86145,,,,スパークルⅡ本町,プライズ（景品代）,,,,,1321.0000,課対仕入10%,119.0000,,,,,,,,,,,,,,,出納:ポイント景品（ごつ盛り焼きそばｘ3　青汁、ビタミン野菜）
20231125,00109001,,衛生費,86190,,,,スパークルⅡ本町,清掃用品・衛生用品,,,,,1298.0000,課対仕入10%,118.0000,,,,,,,,,,,,,,,出納:ムスイエタノール
20231125,00109001,,非課税支払手数料,86303,,,,スパークルⅡ本町,各種手数料（官公庁）,,,,,23760.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請料（11/13分）
20231125,00109001,,運賃荷造費,86340,,,,スパークルⅡ本町,配送費・運賃,,,,,940.0000,課対仕入10%,85.0000,,,,,,,,,,,,,,,出納:着払い（三洋部品）
