日付,伝票番号,決算整理仕訳,借方勘定科目,借方科目コード,借方補助科目,借方取引先,借方取引先コード,借方部門,借方品目,借方メモタグ,借方セグメント1,借方セグメント2,借方セグメント3,借方金額,借方税区分,借方税額,貸方勘定科目,貸方科目コード,貸方補助科目,貸方取引先,貸方取引先コード,貸方部門,貸方品目,貸方メモタグ,貸方セグメント1,貸方セグメント2,貸方セグメント3,貸方金額,貸方税区分,貸方税額,摘要
20230731,00109101,,,,,,,,,,,,,,,,小口現金,10020,,,,スパークルⅡ本町,,,,,,72637.0000,対象外,0.0000,
20230731,00109101,,,,,,,,,,,,,,,,福利厚生費,86050,,,,人事総務部,食券販売代金,,,,,24000.0000,課対仕入10%,2181.0000,出納:7月分食券代
20230731,00109101,,小口現金,10020,,,,スパークルⅡ本町,,,,,,24000.0000,対象外,0.0000,,,,,,,,,,,,,,,
20230731,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,事務用品,,,,,440.0000,課対仕入10%,40.0000,,,,,,,,,,,,,,,出納:軟質カードケースｘ2
20230731,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,備品,,,,,19260.0000,課対仕入10%,1750.0000,,,,,,,,,,,,,,,出納:アルカリ電池（単3）
20230731,00109101,,事務消耗品費,86100,,,,スパークルⅡ本町,パチンコ部品,,,,,6050.0000,課対仕入10%,550.0000,,,,,,,,,,,,,,,出納:部品一式（払出ユニット）
20230731,00109101,,旅費交通費,86110,,,,スパークルⅡ本町,交通機関,,,,,3972.0000,課対仕入10%,360.0000,,,,,,,,,,,,,,,出納:7/5　府中⇔上野（新台先見せ　三共・藤商事・ニューギン・三洋）坪山店長
20230731,00109101,,販売促進費,86145,,,,スパークルⅡ本町,プライズ（景品代）,,,,,4312.0000,課対仕入10%,392.0000,,,,,,,,,,,,,,,出納:ポイント商品（マジカ洗剤ｘ10）
20230731,00109101,,通信費,86160,,,,スパークルⅡ本町,郵便料金,,,,,870.0000,課対仕入10%,79.0000,,,,,,,,,,,,,,,出納:着払ゆうパック（マース部品）
20230731,00109101,,衛生費,86190,,,,スパークルⅡ本町,清掃用品・衛生用品,,,,,1133.0000,課対仕入10%,103.0000,,,,,,,,,,,,,,,出納:キッチンダスターｘ3
20230731,00109101,,教育費,86260,,,,スパークルⅡ本町,セミナー・研修・受験費用,,,,,19840.0000,課対仕入10%,1803.0000,,,,,,,,,,,,,,,出納:遊技機取扱主任者講習料：阿部MGR
20230731,00109101,,非課税支払手数料,86303,,,,スパークルⅡ本町,各種手数料（官公庁）,,,,,16760.0000,非課仕入,0.0000,,,,,,,,,,,,,,,出納:変更承認申請料（7/24分）
